name	volume	thickness	area	meancurv
Left-bankssts	3388.0	2.356	1396.0	0.113
Left-caudalanteriorcingulate	1399.0	2.643	518.0	0.102
Left-caudalmiddlefrontal	6989.0	2.683	2379.0	0.111
Left-cuneus	2426.0	1.875	1260.0	0.132
Left-entorhinal	1355.0	2.897	319.0	0.111
Left-fusiform	9035.0	2.561	3096.0	0.115
Left-inferiorparietal	12857.0	2.391	4940.0	0.115
Left-inferiortemporal	8079.0	2.562	2805.0	0.131
Left-isthmuscingulate	2363.0	2.574	860.0	0.098
Left-lateraloccipital	11411.0	2.129	4962.0	0.13
Left-lateralorbitofrontal	7838.0	2.682	2693.0	0.127
Left-lingual	6002.0	2.145	2635.0	0.133
Left-medialorbitofrontal	5590.0	2.415	2148.0	0.144
Left-middletemporal	9693.0	2.646	3014.0	0.116
Left-parahippocampal	1707.0	2.209	671.0	0.074
Left-paracentral	3381.0	2.408	1329.0	0.088
Left-parsopercularis	5901.0	2.598	1975.0	0.108
Left-parsorbitalis	2296.0	2.406	754.0	0.152
Left-parstriangularis	3615.0	2.437	1310.0	0.107
Left-pericalcarine	1729.0	1.65	1173.0	0.121
Left-postcentral	9809.0	2.224	3917.0	0.11
Left-posteriorcingulate	3006.0	2.649	1030.0	0.108
Left-precentral	13549.0	2.725	4577.0	0.098
Left-precuneus	10237.0	2.468	3913.0	0.12
Left-rostralanteriorcingulate	2323.0	2.575	821.0	0.101
Left-rostralmiddlefrontal	11784.0	2.341	4567.0	0.13
Left-superiorfrontal	21778.0	2.73	7020.0	0.112
Left-superiorparietal	12371.0	2.22	5168.0	0.114
Left-superiortemporal	10757.0	2.495	3841.0	0.097
Left-supramarginal	10717.0	2.497	3874.0	0.115
Left-frontalpole	1045.0	2.955	274.0	0.207
Left-temporalpole	2059.0	3.179	436.0	0.158
Left-transversetemporal	1365.0	2.751	426.0	0.096
Left-insula	6980.0	3.281	2042.0	0.096
