name	volume	thickness	area	meancurv
Left-bankssts	1754.0	2.407	749.0	0.102
Left-caudalanteriorcingulate	1933.0	2.453	662.0	0.119
Left-caudalmiddlefrontal	5867.0	2.602	2073.0	0.099
Left-cuneus	4386.0	1.953	2021.0	0.138
Left-entorhinal	2816.0	3.209	612.0	0.102
Left-fusiform	10738.0	2.643	3479.0	0.12
Left-inferiorparietal	10556.0	2.435	3930.0	0.11
Left-inferiortemporal	10992.0	2.619	3515.0	0.104
Left-isthmuscingulate	3299.0	2.317	1266.0	0.135
Left-lateraloccipital	10819.0	2.033	5098.0	0.13
Left-lateralorbitofrontal	8683.0	2.718	2934.0	0.121
Left-lingual	7334.0	2.031	3329.0	0.136
Left-medialorbitofrontal	5769.0	2.669	1936.0	0.133
Left-middletemporal	9155.0	2.827	2624.0	0.113
Left-parahippocampal	2429.0	3.077	644.0	0.092
Left-paracentral	3207.0	2.374	1240.0	0.085
Left-parsopercularis	4350.0	2.761	1440.0	0.107
Left-parsorbitalis	2653.0	2.482	832.0	0.139
Left-parstriangularis	4164.0	2.444	1459.0	0.13
Left-pericalcarine	2010.0	1.573	1441.0	0.134
Left-postcentral	9773.0	2.055	4437.0	0.099
Left-posteriorcingulate	3180.0	2.492	1198.0	0.134
Left-precentral	13946.0	2.722	4738.0	0.099
Left-precuneus	10981.0	2.496	4184.0	0.116
Left-rostralanteriorcingulate	2419.0	2.801	793.0	0.123
Left-rostralmiddlefrontal	13794.0	2.237	5530.0	0.125
Left-superiorfrontal	26580.0	2.944	7988.0	0.111
Left-superiorparietal	15719.0	2.288	6346.0	0.111
Left-superiortemporal	10791.0	2.659	3630.0	0.099
Left-supramarginal	15724.0	2.595	5428.0	0.118
Left-frontalpole	946.0	2.416	278.0	0.16
Left-temporalpole	2797.0	3.326	596.0	0.129
Left-transversetemporal	1226.0	2.663	407.0	0.113
Left-insula	7324.0	3.073	2339.0	0.093
