name	intensity-avg	volume
Left-Lateral-Ventricle	15.8993	9153.6
Left-Inf-Lat-Vent	41.1193	384.1
Left-Cerebellum-White-Matter	84.0504	14124.1
Left-Cerebellum-Cortex	53.1725	58635.6
Left-Thalamus	84.1539	7705.3
Left-Caudate	69.2938	3524.6
Left-Putamen	79.7414	5766.4
Left-Pallidum	98.7863	1989.6
3rd-Ventricle	24.9894	1213.8
4th-Ventricle	18.084	1570.0
Brain-Stem	85.1416	23646.7
Left-Hippocampus	60.0949	4584.2
Left-Amygdala	61.5946	1750.5
CSF	35.1611	971.1
Left-Accumbens-area	64.2279	641.7
Left-VentralDC	92.6825	4540.3
Left-vessel	54.7091	79.0
Left-choroid-plexus	46.5654	451.4
Right-Lateral-Ventricle	13.7674	11638.4
Right-Inf-Lat-Vent	38.7014	431.6
Right-Cerebellum-White-Matter	83.3585	13668.0
Right-Cerebellum-Cortex	51.7594	59242.7
Right-Thalamus	81.4224	7231.0
Right-Caudate	68.8709	3665.2
Right-Putamen	79.0996	5920.8
Right-Pallidum	97.5876	1935.0
Right-Hippocampus	59.8012	4502.0
Right-Amygdala	62.7612	1888.5
Right-Accumbens-area	64.9624	698.5
Right-VentralDC	91.4578	4780.7
Right-vessel	53.24	40.5
Right-choroid-plexus	45.6732	543.7
5th-Ventricle	0.0	0.0
WM-hypointensities	66.009	1266.0
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	71.3662	168.2
CC_Posterior	99.5939	1011.2
CC_Mid_Posterior	94.7775	661.2
CC_Central	97.0037	501.4
CC_Mid_Anterior	96.814	534.9
CC_Anterior	98.7426	962.0
