sub_id	moral_decision	RT	trial_type	vigtext	vigtext_dutch	cond_id	vig_id
sub-15	2.0	5.972913899997366	authority	You see an employee trying to undermine all of her boss' ideas in front of others.	U ziet een werknemer die alle ideeën van haar baas probeert te ondermijnen in het bijzijn van anderen.	authority07	6
sub-15	1.0	3.5478963000023214	social_norms	You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.	U ziet een vrouw een vork gebruiken om een bak vanille-ijs en marshmallows te eten.	social_norms08	112
sub-15	4.0	3.656872700001258	liberty	You see a man forbidding his wife to wear clothing that he has not first approved.	U ziet een man die zijn vrouw verbiedt kleding te dragen die hij niet eerst heeft goedgekeurd.	liberty07	66
sub-15	3.0	5.397648500002106	sanctity	You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.	U ziet een tienerjongen in een gedeelde badkamer stiekem de tandenborstel van een vreemde gebruiken.	sanctity06	95
sub-15	2.0	3.275880799999868	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	U ziet een tienermeisje laat thuiskomen en de strikte avondklok van haar ouders negeren.	authority05	4
sub-15	3.0	4.141929299999902	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	U ziet een rechter die een strafzaak aanneemt terwijl hij bevriend is met de beklaagde.	fairness06	50
sub-15	2.0	6.21110150000095	care_emotional	You see a man telling a woman that her painting looks like it was done by children.	U ziet een man tegen een vrouw zeggen dat haar schilderij eruitziet alsof het door kinderen is gemaakt.	care_emotional11	25
sub-15	n/a	n/a	loyalty	You see the coach's wife sponsoring a bake sale for her husband's rival team.	U ziet de vrouw van de coach een koekjes verkoop sponsoren voor het rivaliserende team van haar man.	loyalty13	87
sub-15	2.0	4.200911100000667	authority	You see a group of women having a long and loud conversation during a church sermon.	U ziet een groep vrouwen een lang en luid gesprek voeren tijdens een kerkdienst.	authority12	11
sub-15	2.0	4.187167200001568	fairness	You see a woman lying about the number of vacation days she has taken at work.	U ziet een vrouw liegen over het aantal vakantiedagen dat ze op haar werk heeft genomen.	fairness13	57
sub-15	3.0	6.375404200000048	authority	You see a boy turning up the TV as his father talks about his military service.	U ziet een jongen de tv harder zetten terwijl zijn vader vertelt over zijn militaire dienst.	authority09	8
sub-15	4.0	3.782805399998324	liberty	You see a man telling his girlfriend that she must convert to his religion.	U ziet een man tegen zijn vriendin zeggen dat ze zich tot zijn religie moet bekeren.	liberty05	64
sub-15	4.0	4.714279200001329	care_physical	You see a man lashing his pony with a whip for breaking loose from its pen.	U ziet een man zijn paard slaan met een zweep voor het losbreken uit zijn weide.	care_physical05	34
sub-15	2.0	3.9702312999979767	care_emotional	You see a girl laughing at another student forgetting her lines at a school play.	U ziet een meisje lachen om een andere student die haar tekst vergeet bij een schooltoneelstuk.	care_emotional02	16
sub-15	2.0	6.456344299996999	loyalty	You see a teacher publicly saying she hopes another school wins the math contest.	U ziet een leraar publiekelijk zeggen dat ze hoopt dat een andere school de wiskundewedstrijd wint.	loyalty07	81
sub-15	1.0	7.875581899999815	loyalty	You see a college president singing a rival school's fight song during a pep rally.	U ziet een universiteitspresident het strijdlied van een rivaliserende school zingen tijdens een peptalk.	loyalty11	85
sub-15	2.0	5.888563100001193	loyalty	You see a head cheerleader booing her high school's team during a homecoming game.	U ziet een hoofd-cheerleader het team van haar middelbare school uitjoelen tijdens een reünie-wedstrijd.	loyalty08	82
sub-15	1.0	3.974083999997674	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	U ziet een man door een donkere gang lopen terwijl hij zijn zonnebril nog op heeft.	social_norms10	114
sub-15	4.0	3.914491999999882	care_physical	You see a woman slapping another woman who she is arguing with in the parking lot.	U ziet een vrouw een andere vrouw slaan met wie ze ruzie heeft op de parkeerplaats.	care_physical12	41
sub-15	3.0	7.65672849999828	sanctity	You see two first cousins getting married to each other in an elaborate wedding.	U ziet een neef en nicht met elkaar trouwen in een uitgebreide bruiloft.	sanctity13	102
sub-15	3.0	6.771363299998484	liberty	You see a mother telling her son that she is going to choose all of his friends.	U ziet een moeder die haar zoon vertelt dat ze al zijn vrienden gaat kiezen.	liberty06	65
sub-15	2.0	2.4095468999985314	sanctity	You see a teenager urinating in the wave pool at a crowded amusement park.	U ziet een tiener urineren in het golfslagbad van een druk pretpark.	sanctity04	93
sub-15	2.0	4.999337799999921	liberty	You see a woman pressuring her daughter to become a famous evening news anchor.	U ziet een vrouw die haar dochter onder druk zet om een beroemd avondnieuwslezer te worden.	liberty09	68
sub-15	2.0	4.0979444999975385	care_physical	You see a woman throwing her cat across the room for scratching the furniture.	U ziet een vrouw haar kat door de kamer gooien voor het krabben aan de meubels.	care_physical02	31
sub-15	3.0	5.535461699997541	care_emotional	You see a girl telling her classmate that she looks like she has gained weight.	U ziet een meisje tegen haar klasgenoot zeggen dat ze eruitziet alsof ze is aangekomen.	care_emotional14	28
sub-15	1.0	6.602215500002785	authority	You see a star player ignoring her coach's order to come to the bench during a game.	U ziet een sterspeler het bevel van haar coach negeren om tijdens een wedstrijd naar de bank te komen.	authority15	14
sub-15	3.0	3.199083499999688	fairness	You see a woman getting hired only because her father is close friends with the boss.	U ziet een vrouw alleen aangenomen worden omdat haar vader goede vrienden is met de baas.	fairness09	53
sub-15	3.0	7.59702069999912	care_emotional	You see a man quickly canceling a blind date as soon as he sees the woman.	U ziet een man snel een blind date afzeggen zodra hij de vrouw ziet.	care_emotional04	18
