name	volume	thickness	area	meancurv
Left-bankssts	1824.0	2.553	753.0	0.1
Left-caudalanteriorcingulate	1799.0	2.418	686.0	0.118
Left-caudalmiddlefrontal	4693.0	2.563	1801.0	0.104
Left-cuneus	3155.0	1.827	1696.0	0.143
Left-entorhinal	1546.0	3.184	352.0	0.114
Left-fusiform	8948.0	2.667	3059.0	0.121
Left-inferiorparietal	10734.0	2.537	3888.0	0.117
Left-inferiortemporal	9796.0	2.639	3198.0	0.122
Left-isthmuscingulate	2134.0	2.376	814.0	0.116
Left-lateraloccipital	12494.0	2.171	5315.0	0.135
Left-lateralorbitofrontal	7368.0	2.655	2519.0	0.115
Left-lingual	7233.0	2.132	3160.0	0.138
Left-medialorbitofrontal	5137.0	2.453	1868.0	0.115
Left-middletemporal	9501.0	2.606	3000.0	0.124
Left-parahippocampal	1919.0	2.852	544.0	0.092
Left-paracentral	3829.0	2.562	1400.0	0.1
Left-parsopercularis	4140.0	2.884	1289.0	0.118
Left-parsorbitalis	2467.0	2.612	719.0	0.149
Left-parstriangularis	3616.0	2.417	1335.0	0.115
Left-pericalcarine	2347.0	1.629	1709.0	0.153
Left-postcentral	8877.0	2.057	3823.0	0.108
Left-posteriorcingulate	3646.0	2.642	1239.0	0.125
Left-precentral	11915.0	2.654	4098.0	0.096
Left-precuneus	9239.0	2.643	3394.0	0.115
Left-rostralanteriorcingulate	2706.0	2.619	906.0	0.117
Left-rostralmiddlefrontal	17121.0	2.251	6657.0	0.125
Left-superiorfrontal	25142.0	2.667	8352.0	0.114
Left-superiorparietal	12960.0	2.223	5455.0	0.121
Left-superiortemporal	11635.0	2.958	3370.0	0.109
Left-supramarginal	12881.0	2.61	4442.0	0.118
Left-frontalpole	786.0	2.272	273.0	0.167
Left-temporalpole	2497.0	3.668	483.0	0.133
Left-transversetemporal	1085.0	2.498	395.0	0.125
Left-insula	7002.0	3.173	2138.0	0.102
