name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	1877.0	2.105	830.0	0.115
Left-G_and_S_occipital_inf	3159.0	2.405	1180.0	0.13
Left-G_and_S_paracentral	2710.0	2.333	992.0	0.104
Left-G_and_S_subcentral	3462.0	2.864	1034.0	0.132
Left-G_and_S_transv_frontopol	1408.0	2.197	554.0	0.164
Left-G_and_S_cingul-Ant	4813.0	2.625	1722.0	0.114
Left-G_and_S_cingul-Mid-Ant	2779.0	2.696	1012.0	0.109
Left-G_and_S_cingul-Mid-Post	3057.0	2.789	1033.0	0.112
Left-G_cingul-Post-dorsal	1349.0	3.171	319.0	0.132
Left-G_cingul-Post-ventral	657.0	2.591	182.0	0.13
Left-G_cuneus	2841.0	1.681	1550.0	0.152
Left-G_front_inf-Opercular	3344.0	3.175	795.0	0.142
Left-G_front_inf-Orbital	1111.0	2.765	291.0	0.116
Left-G_front_inf-Triangul	2869.0	2.651	870.0	0.144
Left-G_front_middle	11461.0	2.439	3720.0	0.136
Left-G_front_sup	19740.0	2.761	5851.0	0.12
Left-G_Ins_lg_and_S_cent_ins	1756.0	3.623	439.0	0.133
Left-G_insular_short	2468.0	3.751	482.0	0.103
Left-G_occipital_middle	5056.0	2.57	1527.0	0.129
Left-G_occipital_sup	2625.0	2.207	1074.0	0.149
Left-G_oc-temp_lat-fusifor	4256.0	2.833	1223.0	0.129
Left-G_oc-temp_med-Lingual	5363.0	2.079	2226.0	0.153
Left-G_oc-temp_med-Parahip	3576.0	3.018	840.0	0.113
Left-G_orbital	5765.0	2.646	1665.0	0.14
Left-G_pariet_inf-Angular	6249.0	2.736	1764.0	0.134
Left-G_pariet_inf-Supramar	7726.0	2.785	2269.0	0.127
Left-G_parietal_sup	5874.0	2.273	2132.0	0.128
Left-G_postcentral	3422.0	2.044	1356.0	0.116
Left-G_precentral	5226.0	2.861	1395.0	0.098
Left-G_precuneus	5564.0	2.672	1698.0	0.137
Left-G_rectus	2315.0	2.669	648.0	0.123
Left-G_subcallosal	812.0	2.229	357.0	0.14
Left-G_temp_sup-G_T_transv	918.0	2.622	297.0	0.131
Left-G_temp_sup-Lateral	5658.0	3.384	1209.0	0.142
Left-G_temp_sup-Plan_polar	1633.0	3.173	406.0	0.078
Left-G_temp_sup-Plan_tempo	1464.0	2.764	450.0	0.093
Left-G_temporal_inf	5851.0	2.748	1598.0	0.133
Left-G_temporal_middle	6459.0	2.722	1731.0	0.142
Left-Lat_Fis-ant-Horizont	340.0	2.032	212.0	0.08
Left-Lat_Fis-ant-Vertical	168.0	2.65	74.0	0.094
Left-Lat_Fis-post	1262.0	2.671	628.0	0.103
Left-Pole_occipital	3033.0	1.803	1600.0	0.15
Left-Pole_temporal	5157.0	3.269	1157.0	0.163
Left-S_calcarine	3125.0	1.899	1926.0	0.142
Left-S_central	3116.0	1.864	1877.0	0.088
Left-S_cingul-Marginalis	1662.0	2.403	786.0	0.086
Left-S_circular_insula_ant	723.0	2.984	293.0	0.094
Left-S_circular_insula_inf	2133.0	2.797	912.0	0.084
Left-S_circular_insula_sup	2610.0	2.692	1192.0	0.093
Left-S_collat_transv_ant	1410.0	2.558	648.0	0.104
Left-S_collat_transv_post	596.0	2.142	363.0	0.132
Left-S_front_inf	3224.0	2.365	1394.0	0.103
Left-S_front_middle	1908.0	1.979	1028.0	0.113
Left-S_front_sup	4497.0	2.45	1983.0	0.094
Left-S_interm_prim-Jensen	607.0	2.247	340.0	0.098
Left-S_intrapariet_and_P_trans	4133.0	2.255	2047.0	0.094
Left-S_oc_middle_and_Lunatus	1354.0	2.061	787.0	0.122
Left-S_oc_sup_and_transversal	1348.0	2.15	706.0	0.105
Left-S_occipital_ant	740.0	2.428	307.0	0.105
Left-S_oc-temp_lat	1388.0	2.444	682.0	0.103
Left-S_oc-temp_med_and_Lingual	2772.0	2.411	1294.0	0.096
Left-S_orbital_lateral	506.0	2.192	261.0	0.091
Left-S_orbital_med-olfact	904.0	2.236	440.0	0.103
Left-S_orbital-H_Shaped	2450.0	2.541	947.0	0.109
Left-S_parieto_occipital	3268.0	2.465	1483.0	0.106
Left-S_pericallosal	1043.0	1.664	785.0	0.12
Left-S_postcentral	3516.0	2.097	1821.0	0.104
Left-S_precentral-inf-part	2020.0	2.535	935.0	0.084
Left-S_precentral-sup-part	1596.0	2.692	699.0	0.087
Left-S_suborbital	1193.0	2.355	539.0	0.105
Left-S_subparietal	1453.0	2.671	621.0	0.099
Left-S_temporal_inf	2180.0	2.338	1125.0	0.099
Left-S_temporal_sup	7493.0	2.489	3292.0	0.107
Left-S_temporal_transverse	570.0	2.687	223.0	0.111
