name	intensity-avg	volume
Left-wm-bankssts	95.2495	2526.4
Left-wm-caudalanteriorcingulate	105.1345	2519.1
Left-wm-caudalmiddlefrontal	99.1421	6032.8
Left-wm-cuneus	91.834	3411.8
Left-wm-entorhinal	79.6663	992.4
Left-wm-fusiform	88.3764	6985.2
Left-wm-inferiorparietal	96.3729	8835.3
Left-wm-inferiortemporal	89.6371	7083.3
Left-wm-isthmuscingulate	101.4502	3586.7
Left-wm-lateraloccipital	91.6713	12267.3
Left-wm-lateralorbitofrontal	94.4317	6940.2
Left-wm-lingual	88.7312	6914.8
Left-wm-medialorbitofrontal	93.0361	5044.5
Left-wm-middletemporal	87.4199	5860.5
Left-wm-parahippocampal	88.063	1830.0
Left-wm-paracentral	94.1992	3089.4
Left-wm-parsopercularis	94.8763	3895.2
Left-wm-parsorbitalis	85.6661	1142.9
Left-wm-parstriangularis	93.0663	3417.0
Left-wm-pericalcarine	89.8927	3905.8
Left-wm-postcentral	89.8563	7616.2
Left-wm-posteriorcingulate	104.3749	4060.7
Left-wm-precentral	94.3027	14765.4
Left-wm-precuneus	98.0409	7985.8
Left-wm-rostralanteriorcingulate	100.0123	2437.6
Left-wm-rostralmiddlefrontal	96.6387	10988.8
Left-wm-superiorfrontal	95.4324	19871.6
Left-wm-superiorparietal	95.971	11224.4
Left-wm-superiortemporal	91.6389	10138.1
Left-wm-supramarginal	97.7716	8378.5
Left-wm-frontalpole	81.6654	259.3
Left-wm-temporalpole	76.7392	805.5
Left-wm-transversetemporal	94.0672	981.6
Left-wm-insula	98.1248	10610.0
Right-wm-bankssts	96.4312	2427.8
Right-wm-caudalanteriorcingulate	104.1627	2123.2
Right-wm-caudalmiddlefrontal	97.3791	6312.1
Right-wm-cuneus	89.79	3526.0
Right-wm-entorhinal	82.4581	975.0
Right-wm-fusiform	89.2662	6507.0
Right-wm-inferiorparietal	95.8011	9923.1
Right-wm-inferiortemporal	89.1379	7457.0
Right-wm-isthmuscingulate	100.3973	4256.9
Right-wm-lateraloccipital	91.6449	14189.7
Right-wm-lateralorbitofrontal	94.812	7601.0
Right-wm-lingual	87.5268	6729.4
Right-wm-medialorbitofrontal	95.2135	3744.2
Right-wm-middletemporal	86.3072	6612.5
Right-wm-parahippocampal	89.9822	1488.1
Right-wm-paracentral	94.673	4065.1
Right-wm-parsopercularis	93.4734	2993.6
Right-wm-parsorbitalis	86.5751	1757.4
Right-wm-parstriangularis	92.9659	3557.2
Right-wm-pericalcarine	86.8483	3870.2
Right-wm-postcentral	88.065	8032.6
Right-wm-posteriorcingulate	103.3607	3943.9
Right-wm-precentral	93.4672	13688.1
Right-wm-precuneus	96.8694	8717.7
Right-wm-rostralanteriorcingulate	101.4043	1639.2
Right-wm-rostralmiddlefrontal	95.8986	12703.7
Right-wm-superiorfrontal	95.252	18890.6
Right-wm-superiorparietal	95.3341	11051.2
Right-wm-superiortemporal	88.6592	8140.1
Right-wm-supramarginal	97.6664	8030.5
Right-wm-frontalpole	85.2941	334.4
Right-wm-temporalpole	78.2642	900.1
Right-wm-transversetemporal	90.6513	602.4
Right-wm-insula	96.4103	10455.4
Left-UnsegmentedWhiteMatter	105.0334	43047.6
Right-UnsegmentedWhiteMatter	104.5666	45152.4
