name	volume	thickness	area	meancurv
Left-bankssts	2471.0	2.495	1069.0	0.09
Left-caudalanteriorcingulate	1223.0	2.412	492.0	0.132
Left-caudalmiddlefrontal	7087.0	2.559	2497.0	0.107
Left-cuneus	2875.0	1.723	1648.0	0.138
Left-entorhinal	1726.0	2.9	450.0	0.094
Left-fusiform	8873.0	2.477	3208.0	0.124
Left-inferiorparietal	12014.0	2.476	4445.0	0.109
Left-inferiortemporal	9037.0	2.434	3259.0	0.119
Left-isthmuscingulate	2169.0	2.004	1012.0	0.113
Left-lateraloccipital	10334.0	1.864	5388.0	0.134
Left-lateralorbitofrontal	8088.0	2.507	2958.0	0.121
Left-lingual	5898.0	1.868	3116.0	0.134
Left-medialorbitofrontal	5916.0	2.57	2094.0	0.123
Left-middletemporal	11056.0	2.781	3221.0	0.123
Left-parahippocampal	1702.0	2.567	556.0	0.07
Left-paracentral	2969.0	2.243	1229.0	0.088
Left-parsopercularis	5348.0	2.549	1901.0	0.111
Left-parsorbitalis	2844.0	2.52	840.0	0.142
Left-parstriangularis	4463.0	2.455	1582.0	0.134
Left-pericalcarine	1654.0	1.477	1279.0	0.124
Left-postcentral	8085.0	2.028	3716.0	0.101
Left-posteriorcingulate	2823.0	2.342	1149.0	0.131
Left-precentral	12479.0	2.556	4563.0	0.099
Left-precuneus	10100.0	2.52	3989.0	0.119
Left-rostralanteriorcingulate	2454.0	2.646	799.0	0.132
Left-rostralmiddlefrontal	12896.0	2.317	5034.0	0.13
Left-superiorfrontal	21904.0	2.649	7410.0	0.115
Left-superiorparietal	12792.0	2.136	5670.0	0.117
Left-superiortemporal	10439.0	2.595	3528.0	0.096
Left-supramarginal	10617.0	2.644	3737.0	0.13
Left-frontalpole	923.0	2.339	291.0	0.156
Left-temporalpole	2278.0	3.664	416.0	0.125
Left-transversetemporal	1067.0	2.318	430.0	0.13
Left-insula	6650.0	2.9	2247.0	0.111
