name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2231.0	2.25	978.0	0.122
Left-G_and_S_occipital_inf	3286.0	2.277	1297.0	0.121
Left-G_and_S_paracentral	3251.0	2.277	1216.0	0.091
Left-G_and_S_subcentral	3815.0	2.467	1463.0	0.122
Left-G_and_S_transv_frontopol	2512.0	2.786	747.0	0.171
Left-G_and_S_cingul-Ant	5233.0	2.583	1840.0	0.114
Left-G_and_S_cingul-Mid-Ant	3026.0	2.864	1049.0	0.119
Left-G_and_S_cingul-Mid-Post	2979.0	2.754	1013.0	0.093
Left-G_cingul-Post-dorsal	2004.0	3.128	521.0	0.115
Left-G_cingul-Post-ventral	758.0	2.961	214.0	0.106
Left-G_cuneus	2500.0	1.644	1419.0	0.142
Left-G_front_inf-Opercular	3268.0	2.73	952.0	0.103
Left-G_front_inf-Orbital	1129.0	2.823	307.0	0.138
Left-G_front_inf-Triangul	2426.0	3.007	676.0	0.153
Left-G_front_middle	10686.0	2.655	3110.0	0.128
Left-G_front_sup	21037.0	2.899	6081.0	0.117
Left-G_Ins_lg_and_S_cent_ins	1742.0	3.356	502.0	0.117
Left-G_insular_short	2714.0	3.606	568.0	0.127
Left-G_occipital_middle	4627.0	2.401	1566.0	0.143
Left-G_occipital_sup	2335.0	1.953	1063.0	0.131
Left-G_oc-temp_lat-fusifor	5182.0	2.772	1478.0	0.133
Left-G_oc-temp_med-Lingual	5696.0	2.108	2297.0	0.138
Left-G_oc-temp_med-Parahip	4601.0	3.19	985.0	0.107
Left-G_orbital	6942.0	2.77	1899.0	0.143
Left-G_pariet_inf-Angular	5390.0	2.658	1631.0	0.148
Left-G_pariet_inf-Supramar	7693.0	2.784	2240.0	0.123
Left-G_parietal_sup	5755.0	2.216	2167.0	0.108
Left-G_postcentral	4949.0	2.098	1956.0	0.121
Left-G_precentral	6338.0	2.734	1762.0	0.099
Left-G_precuneus	6556.0	2.321	2356.0	0.134
Left-G_rectus	2780.0	2.606	798.0	0.126
Left-G_subcallosal	1541.0	2.66	529.0	0.106
Left-G_temp_sup-G_T_transv	787.0	2.601	241.0	0.093
Left-G_temp_sup-Lateral	5851.0	2.845	1494.0	0.119
Left-G_temp_sup-Plan_polar	2203.0	3.059	604.0	0.072
Left-G_temp_sup-Plan_tempo	1899.0	2.798	630.0	0.115
Left-G_temporal_inf	6530.0	2.87	1733.0	0.126
Left-G_temporal_middle	8801.0	2.966	2200.0	0.149
Left-Lat_Fis-ant-Horizont	381.0	3.201	145.0	0.113
Left-Lat_Fis-ant-Vertical	462.0	2.387	228.0	0.092
Left-Lat_Fis-post	1229.0	2.619	623.0	0.123
Left-Pole_occipital	3203.0	1.796	1626.0	0.134
Left-Pole_temporal	6294.0	3.311	1167.0	0.132
Left-S_calcarine	2786.0	1.985	1673.0	0.114
Left-S_central	3586.0	1.821	2255.0	0.086
Left-S_cingul-Marginalis	1806.0	1.931	988.0	0.076
Left-S_circular_insula_ant	1272.0	2.767	535.0	0.093
Left-S_circular_insula_inf	2396.0	3.019	991.0	0.084
Left-S_circular_insula_sup	2815.0	2.569	1348.0	0.087
Left-S_collat_transv_ant	1380.0	2.429	601.0	0.116
Left-S_collat_transv_post	527.0	1.841	381.0	0.128
Left-S_front_inf	2838.0	2.337	1311.0	0.108
Left-S_front_middle	2410.0	2.207	1231.0	0.107
Left-S_front_sup	6083.0	2.478	2566.0	0.089
Left-S_interm_prim-Jensen	690.0	2.17	387.0	0.103
Left-S_intrapariet_and_P_trans	3207.0	2.16	1722.0	0.101
Left-S_oc_middle_and_Lunatus	1231.0	1.908	756.0	0.132
Left-S_oc_sup_and_transversal	1598.0	2.342	767.0	0.109
Left-S_occipital_ant	1585.0	2.414	629.0	0.112
Left-S_oc-temp_lat	1431.0	2.2	734.0	0.1
Left-S_oc-temp_med_and_Lingual	2977.0	2.24	1500.0	0.105
Left-S_orbital_lateral	598.0	2.5	286.0	0.144
Left-S_orbital_med-olfact	1194.0	2.671	563.0	0.097
Left-S_orbital-H_Shaped	2326.0	2.31	953.0	0.104
Left-S_parieto_occipital	2524.0	1.968	1407.0	0.094
Left-S_pericallosal	1575.0	2.196	848.0	0.132
Left-S_postcentral	4493.0	2.055	2434.0	0.107
Left-S_precentral-inf-part	3022.0	2.389	1408.0	0.099
Left-S_precentral-sup-part	1540.0	2.22	789.0	0.078
Left-S_suborbital	1120.0	2.347	510.0	0.101
Left-S_subparietal	2364.0	2.435	1071.0	0.106
Left-S_temporal_inf	2620.0	2.33	1308.0	0.102
Left-S_temporal_sup	9101.0	2.466	4053.0	0.101
Left-S_temporal_transverse	436.0	2.79	201.0	0.132
