name	volume	thickness	area	meancurv
Left-bankssts	2652.0	2.554	1107.0	0.107
Left-caudalanteriorcingulate	2817.0	2.754	927.0	0.144
Left-caudalmiddlefrontal	5723.0	2.457	2215.0	0.099
Left-cuneus	2666.0	1.695	1595.0	0.143
Left-entorhinal	2142.0	3.211	467.0	0.105
Left-fusiform	10869.0	2.658	3423.0	0.128
Left-inferiorparietal	9848.0	2.533	3727.0	0.118
Left-inferiortemporal	10997.0	2.563	3670.0	0.118
Left-isthmuscingulate	3548.0	2.871	1154.0	0.114
Left-lateraloccipital	11998.0	2.029	5528.0	0.13
Left-lateralorbitofrontal	8234.0	2.6	2948.0	0.118
Left-lingual	7267.0	2.146	3122.0	0.132
Left-medialorbitofrontal	7046.0	2.501	2489.0	0.112
Left-middletemporal	13135.0	2.768	3868.0	0.131
Left-parahippocampal	2383.0	2.843	683.0	0.083
Left-paracentral	3870.0	2.244	1621.0	0.077
Left-parsopercularis	4396.0	2.576	1544.0	0.105
Left-parsorbitalis	2862.0	2.822	771.0	0.141
Left-parstriangularis	3471.0	2.695	1235.0	0.124
Left-pericalcarine	1812.0	1.53	1362.0	0.109
Left-postcentral	11056.0	1.98	5104.0	0.108
Left-posteriorcingulate	3469.0	2.741	1178.0	0.111
Left-precentral	14503.0	2.519	5292.0	0.095
Left-precuneus	11027.0	2.229	4695.0	0.111
Left-rostralanteriorcingulate	2779.0	2.767	834.0	0.119
Left-rostralmiddlefrontal	17548.0	2.457	6316.0	0.125
Left-superiorfrontal	26347.0	2.772	8679.0	0.11
Left-superiorparietal	12458.0	2.133	5433.0	0.108
Left-superiortemporal	12496.0	2.731	4103.0	0.103
Left-supramarginal	12933.0	2.592	4564.0	0.124
Left-frontalpole	1272.0	3.094	322.0	0.146
Left-temporalpole	3116.0	3.683	537.0	0.115
Left-transversetemporal	1036.0	2.528	381.0	0.117
Left-insula	8379.0	3.144	2679.0	0.103
