name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2288.0	2.173	976.0	0.126
Left-G_and_S_occipital_inf	3244.0	2.308	1241.0	0.133
Left-G_and_S_paracentral	2958.0	2.286	1111.0	0.101
Left-G_and_S_subcentral	3176.0	2.592	1071.0	0.124
Left-G_and_S_transv_frontopol	1949.0	2.519	607.0	0.177
Left-G_and_S_cingul-Ant	5526.0	2.702	2029.0	0.105
Left-G_and_S_cingul-Mid-Ant	2962.0	2.61	1122.0	0.112
Left-G_and_S_cingul-Mid-Post	2739.0	2.668	949.0	0.112
Left-G_cingul-Post-dorsal	1779.0	3.176	422.0	0.143
Left-G_cingul-Post-ventral	641.0	2.58	209.0	0.121
Left-G_cuneus	2769.0	1.747	1519.0	0.152
Left-G_front_inf-Opercular	2890.0	2.728	822.0	0.109
Left-G_front_inf-Orbital	1302.0	2.731	349.0	0.132
Left-G_front_inf-Triangul	2346.0	2.416	752.0	0.139
Left-G_front_middle	12234.0	2.508	3790.0	0.133
Left-G_front_sup	18588.0	2.802	5441.0	0.123
Left-G_Ins_lg_and_S_cent_ins	1811.0	3.429	511.0	0.124
Left-G_insular_short	2764.0	3.753	547.0	0.111
Left-G_occipital_middle	4877.0	2.443	1606.0	0.135
Left-G_occipital_sup	2682.0	2.215	1052.0	0.138
Left-G_oc-temp_lat-fusifor	4593.0	2.901	1232.0	0.131
Left-G_oc-temp_med-Lingual	4702.0	1.989	1979.0	0.134
Left-G_oc-temp_med-Parahip	3056.0	2.76	791.0	0.087
Left-G_orbital	7063.0	2.776	1895.0	0.141
Left-G_pariet_inf-Angular	5750.0	2.544	1763.0	0.132
Left-G_pariet_inf-Supramar	5729.0	2.58	1776.0	0.127
Left-G_parietal_sup	6274.0	2.333	2179.0	0.116
Left-G_postcentral	3758.0	2.112	1457.0	0.115
Left-G_precentral	6277.0	2.753	1790.0	0.1
Left-G_precuneus	6078.0	2.466	2059.0	0.135
Left-G_rectus	2409.0	2.62	719.0	0.119
Left-G_subcallosal	978.0	2.037	497.0	0.124
Left-G_temp_sup-G_T_transv	1117.0	2.637	342.0	0.127
Left-G_temp_sup-Lateral	5321.0	3.155	1206.0	0.141
Left-G_temp_sup-Plan_polar	1982.0	3.304	507.0	0.067
Left-G_temp_sup-Plan_tempo	1000.0	2.235	422.0	0.058
Left-G_temporal_inf	6548.0	2.856	1735.0	0.118
Left-G_temporal_middle	7892.0	2.847	2075.0	0.138
Left-Lat_Fis-ant-Horizont	409.0	2.007	236.0	0.105
Left-Lat_Fis-ant-Vertical	449.0	2.225	224.0	0.091
Left-Lat_Fis-post	1199.0	2.201	652.0	0.104
Left-Pole_occipital	3456.0	1.999	1534.0	0.142
Left-Pole_temporal	5650.0	3.225	1183.0	0.144
Left-S_calcarine	2117.0	1.722	1455.0	0.111
Left-S_central	3615.0	1.958	2115.0	0.087
Left-S_cingul-Marginalis	1688.0	2.212	816.0	0.088
Left-S_circular_insula_ant	1090.0	3.184	426.0	0.09
Left-S_circular_insula_inf	1821.0	2.716	845.0	0.087
Left-S_circular_insula_sup	2505.0	2.688	1182.0	0.091
Left-S_collat_transv_ant	1705.0	2.671	631.0	0.138
Left-S_collat_transv_post	641.0	2.027	387.0	0.128
Left-S_front_inf	3394.0	1.988	1888.0	0.105
Left-S_front_middle	1919.0	2.256	954.0	0.132
Left-S_front_sup	4553.0	2.293	2162.0	0.085
Left-S_interm_prim-Jensen	380.0	2.203	225.0	0.129
Left-S_intrapariet_and_P_trans	4310.0	2.087	2407.0	0.099
Left-S_oc_middle_and_Lunatus	907.0	1.978	557.0	0.126
Left-S_oc_sup_and_transversal	1879.0	2.285	956.0	0.112
Left-S_occipital_ant	1345.0	2.255	625.0	0.124
Left-S_oc-temp_lat	1336.0	2.442	639.0	0.104
Left-S_oc-temp_med_and_Lingual	3632.0	2.52	1620.0	0.109
Left-S_orbital_lateral	348.0	1.905	201.0	0.083
Left-S_orbital_med-olfact	967.0	2.391	485.0	0.106
Left-S_orbital-H_Shaped	2784.0	2.495	1117.0	0.124
Left-S_parieto_occipital	2301.0	2.057	1258.0	0.101
Left-S_pericallosal	1670.0	1.848	1031.0	0.124
Left-S_postcentral	2726.0	2.01	1506.0	0.104
Left-S_precentral-inf-part	3428.0	2.309	1578.0	0.088
Left-S_precentral-sup-part	1477.0	2.347	725.0	0.095
Left-S_suborbital	800.0	2.051	479.0	0.112
Left-S_subparietal	1667.0	2.404	843.0	0.108
Left-S_temporal_inf	2562.0	2.296	1387.0	0.106
Left-S_temporal_sup	9448.0	2.338	4265.0	0.097
Left-S_temporal_transverse	488.0	2.436	257.0	0.119
