sub_id	moral_decision	RT	smid_id
sub-20	2.0	n/a	b13_p231_11
sub-20	2.0	n/a	b14_p263_18
sub-20	1.0	0.4813535999992382	b13_p241_9
sub-20	2.0	n/a	b15_p415_6
sub-20	5.0	2.0175322999994023	b15_p349_15
sub-20	2.0	n/a	b7_p97_15
sub-20	4.0	n/a	b999_p479_2
sub-20	4.0	n/a	b10_p138_1
sub-20	4.0	n/a	b9_p120_10
sub-20	2.0	n/a	b8_p112_19
sub-20	2.0	n/a	b11_p164_19
sub-20	4.0	n/a	b15_p394_12
sub-20	2.0	n/a	b15_p313_3
sub-20	2.0	0.4673382000000856	b14_p282_1
sub-20	3.0	0.4530414000000746	b2_p18_17
sub-20	1.0	1.153610899999876	b15_p293_5
sub-20	5.0	1.1112306000004537	b13_p237_11
sub-20	5.0	0.8753322000002299	b15_p328_19
sub-20	1.0	1.965679399999317	b10_p127_20
sub-20	1.0	0.5331001000004107	b10_p127_19
sub-20	5.0	0.5545827999994799	b10_p137_2
sub-20	2.0	0.8813991999995778	b13_p216_10
sub-20	5.0	0.6869932999998127	b15_p332_12
sub-20	1.0	0.5195362000004025	b15_p450_17
sub-20	n/a	n/a	b11_p157_8
sub-20	4.0	0.7524511000001439	b15_p409_16
sub-20	1.0	0.506615199999942	b11_p178_5
sub-20	2.0	n/a	b15_p297_10
sub-20	1.0	0.3724207999994178	b14_p252_15
sub-20	4.0	0.5126726000007693	b15_p303_2
