name	volume	thickness	area	meancurv
Left-bankssts	1623.0	1.978	917.0	0.101
Left-caudalanteriorcingulate	1615.0	2.51	644.0	0.112
Left-caudalmiddlefrontal	3998.0	2.036	1918.0	0.111
Left-cuneus	2738.0	1.562	1749.0	0.136
Left-entorhinal	1969.0	3.112	417.0	0.109
Left-fusiform	8427.0	2.382	3279.0	0.124
Left-inferiorparietal	8489.0	2.006	3972.0	0.114
Left-inferiortemporal	8089.0	2.381	3068.0	0.12
Left-isthmuscingulate	1882.0	1.96	919.0	0.113
Left-lateraloccipital	10772.0	1.852	5595.0	0.132
Left-lateralorbitofrontal	6619.0	2.465	2517.0	0.123
Left-lingual	6276.0	1.81	3339.0	0.134
Left-medialorbitofrontal	4816.0	2.292	2084.0	0.123
Left-middletemporal	8157.0	2.287	3114.0	0.121
Left-parahippocampal	1816.0	2.183	716.0	0.067
Left-paracentral	2621.0	2.03	1204.0	0.097
Left-parsopercularis	3745.0	2.193	1561.0	0.125
Left-parsorbitalis	1755.0	2.287	613.0	0.127
Left-parstriangularis	3108.0	2.302	1273.0	0.128
Left-pericalcarine	1878.0	1.466	1477.0	0.133
Left-postcentral	7536.0	1.832	3818.0	0.112
Left-posteriorcingulate	2082.0	2.039	1028.0	0.122
Left-precentral	10786.0	2.164	4757.0	0.097
Left-precuneus	5915.0	1.992	2931.0	0.114
Left-rostralanteriorcingulate	2175.0	2.517	826.0	0.129
Left-rostralmiddlefrontal	10074.0	2.109	4517.0	0.129
Left-superiorfrontal	16643.0	2.253	6777.0	0.109
Left-superiorparietal	8522.0	1.748	4647.0	0.111
Left-superiortemporal	11451.0	2.417	4356.0	0.096
Left-supramarginal	7488.0	2.21	3234.0	0.122
Left-frontalpole	678.0	2.229	238.0	0.153
Left-temporalpole	2120.0	3.1	523.0	0.118
Left-transversetemporal	1334.0	2.05	585.0	0.099
Left-insula	5993.0	2.65	2325.0	0.118
