name	volume	thickness	area	meancurv
Left-bankssts	2973.0	2.616	1098.0	0.086
Left-caudalanteriorcingulate	1589.0	2.523	556.0	0.105
Left-caudalmiddlefrontal	6422.0	2.766	2189.0	0.093
Left-cuneus	3394.0	1.798	1891.0	0.137
Left-entorhinal	1437.0	2.984	349.0	0.099
Left-fusiform	9323.0	2.814	3127.0	0.112
Left-inferiorparietal	14862.0	2.659	5116.0	0.115
Left-inferiortemporal	9385.0	2.602	3140.0	0.104
Left-isthmuscingulate	2384.0	2.418	963.0	0.133
Left-lateraloccipital	12546.0	2.094	5647.0	0.128
Left-lateralorbitofrontal	8409.0	2.619	2853.0	0.117
Left-lingual	6593.0	2.027	3144.0	0.125
Left-medialorbitofrontal	5093.0	2.42	1865.0	0.108
Left-middletemporal	11148.0	2.838	3131.0	0.128
Left-parahippocampal	2229.0	2.777	694.0	0.089
Left-paracentral	3644.0	2.51	1448.0	0.105
Left-parsopercularis	5933.0	2.588	2072.0	0.103
Left-parsorbitalis	2521.0	2.578	762.0	0.142
Left-parstriangularis	4072.0	2.482	1514.0	0.111
Left-pericalcarine	2046.0	1.729	1361.0	0.121
Left-postcentral	9588.0	1.962	4570.0	0.096
Left-posteriorcingulate	3413.0	2.603	1219.0	0.111
Left-precentral	15441.0	2.713	5299.0	0.09
Left-precuneus	10488.0	2.492	4120.0	0.11
Left-rostralanteriorcingulate	2496.0	2.476	828.0	0.115
Left-rostralmiddlefrontal	15802.0	2.404	5892.0	0.134
Left-superiorfrontal	23468.0	2.869	7490.0	0.106
Left-superiorparietal	14481.0	2.271	5856.0	0.112
Left-superiortemporal	13640.0	2.657	4533.0	0.093
Left-supramarginal	13408.0	2.586	4761.0	0.116
Left-frontalpole	1029.0	2.691	277.0	0.167
Left-temporalpole	2424.0	3.239	561.0	0.119
Left-transversetemporal	1775.0	2.282	693.0	0.102
Left-insula	7872.0	3.097	2534.0	0.104
