name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	1851.0	2.172	771.0	0.145
Left-G_and_S_occipital_inf	3552.0	2.392	1295.0	0.123
Left-G_and_S_paracentral	2662.0	2.367	1036.0	0.108
Left-G_and_S_subcentral	3355.0	2.663	1120.0	0.111
Left-G_and_S_transv_frontopol	2039.0	2.51	672.0	0.165
Left-G_and_S_cingul-Ant	4116.0	2.544	1515.0	0.105
Left-G_and_S_cingul-Mid-Ant	2275.0	2.514	915.0	0.089
Left-G_and_S_cingul-Mid-Post	2554.0	2.638	940.0	0.086
Left-G_cingul-Post-dorsal	1517.0	3.177	405.0	0.124
Left-G_cingul-Post-ventral	580.0	2.307	232.0	0.169
Left-G_cuneus	3226.0	1.748	1730.0	0.142
Left-G_front_inf-Opercular	3543.0	2.786	1014.0	0.113
Left-G_front_inf-Orbital	1374.0	3.091	323.0	0.144
Left-G_front_inf-Triangul	2599.0	2.419	888.0	0.113
Left-G_front_middle	9709.0	2.752	2730.0	0.133
Left-G_front_sup	19232.0	3.019	5360.0	0.117
Left-G_Ins_lg_and_S_cent_ins	1728.0	3.441	501.0	0.132
Left-G_insular_short	2618.0	3.955	497.0	0.098
Left-G_occipital_middle	5788.0	2.614	1816.0	0.139
Left-G_occipital_sup	2484.0	2.117	1073.0	0.121
Left-G_oc-temp_lat-fusifor	5135.0	2.965	1350.0	0.121
Left-G_oc-temp_med-Lingual	4644.0	1.926	2111.0	0.136
Left-G_oc-temp_med-Parahip	2860.0	2.899	761.0	0.095
Left-G_orbital	6794.0	2.788	1870.0	0.143
Left-G_pariet_inf-Angular	6160.0	2.773	1747.0	0.125
Left-G_pariet_inf-Supramar	8751.0	2.708	2711.0	0.132
Left-G_parietal_sup	6684.0	2.456	2186.0	0.122
Left-G_postcentral	4153.0	1.967	1790.0	0.113
Left-G_precentral	6882.0	2.963	1785.0	0.096
Left-G_precuneus	6021.0	2.672	1808.0	0.128
Left-G_rectus	2464.0	2.552	706.0	0.119
Left-G_subcallosal	1012.0	2.386	425.0	0.125
Left-G_temp_sup-G_T_transv	1467.0	2.235	550.0	0.11
Left-G_temp_sup-Lateral	6612.0	2.932	1634.0	0.13
Left-G_temp_sup-Plan_polar	2259.0	3.008	656.0	0.049
Left-G_temp_sup-Plan_tempo	1888.0	2.429	728.0	0.072
Left-G_temporal_inf	5033.0	2.708	1503.0	0.117
Left-G_temporal_middle	7888.0	3.11	1843.0	0.142
Left-Lat_Fis-ant-Horizont	398.0	2.695	176.0	0.082
Left-Lat_Fis-ant-Vertical	543.0	2.342	273.0	0.088
Left-Lat_Fis-post	1858.0	2.559	905.0	0.108
Left-Pole_occipital	2849.0	1.743	1524.0	0.129
Left-Pole_temporal	4816.0	2.741	1226.0	0.134
Left-S_calcarine	2583.0	2.006	1527.0	0.114
Left-S_central	3913.0	1.931	2298.0	0.081
Left-S_cingul-Marginalis	1436.0	2.344	718.0	0.096
Left-S_circular_insula_ant	1029.0	2.824	426.0	0.073
Left-S_circular_insula_inf	2292.0	2.65	1034.0	0.073
Left-S_circular_insula_sup	2577.0	2.625	1180.0	0.083
Left-S_collat_transv_ant	1421.0	3.092	576.0	0.086
Left-S_collat_transv_post	519.0	1.747	357.0	0.116
Left-S_front_inf	5712.0	2.344	2344.0	0.108
Left-S_front_middle	1899.0	2.398	867.0	0.112
Left-S_front_sup	3958.0	2.585	1729.0	0.09
Left-S_interm_prim-Jensen	348.0	2.405	141.0	0.077
Left-S_intrapariet_and_P_trans	4666.0	2.251	2304.0	0.104
Left-S_oc_middle_and_Lunatus	1651.0	2.041	954.0	0.117
Left-S_oc_sup_and_transversal	1696.0	2.17	865.0	0.097
Left-S_occipital_ant	1137.0	2.368	542.0	0.107
Left-S_oc-temp_lat	1401.0	2.712	582.0	0.098
Left-S_oc-temp_med_and_Lingual	3886.0	2.468	1781.0	0.096
Left-S_orbital_lateral	767.0	2.101	376.0	0.147
Left-S_orbital_med-olfact	945.0	2.721	406.0	0.11
Left-S_orbital-H_Shaped	2375.0	2.163	1006.0	0.113
Left-S_parieto_occipital	3769.0	2.303	1875.0	0.099
Left-S_pericallosal	1253.0	1.936	801.0	0.129
Left-S_postcentral	4521.0	2.183	2306.0	0.097
Left-S_precentral-inf-part	3694.0	2.609	1615.0	0.09
Left-S_precentral-sup-part	2037.0	2.647	914.0	0.075
Left-S_suborbital	813.0	2.276	434.0	0.1
Left-S_subparietal	1596.0	2.318	791.0	0.106
Left-S_temporal_inf	2055.0	2.362	998.0	0.097
Left-S_temporal_sup	10709.0	2.539	4310.0	0.096
Left-S_temporal_transverse	697.0	2.159	396.0	0.07
