name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2127.0	2.154	923.0	0.127
Left-G_and_S_occipital_inf	2710.0	2.388	983.0	0.126
Left-G_and_S_paracentral	2735.0	2.255	1022.0	0.096
Left-G_and_S_subcentral	3337.0	2.908	995.0	0.124
Left-G_and_S_transv_frontopol	1679.0	2.556	543.0	0.147
Left-G_and_S_cingul-Ant	5052.0	2.901	1640.0	0.132
Left-G_and_S_cingul-Mid-Ant	3034.0	3.072	954.0	0.102
Left-G_and_S_cingul-Mid-Post	3092.0	2.828	1010.0	0.109
Left-G_cingul-Post-dorsal	1872.0	3.209	494.0	0.158
Left-G_cingul-Post-ventral	629.0	2.759	185.0	0.111
Left-G_cuneus	3045.0	1.725	1625.0	0.142
Left-G_front_inf-Opercular	3792.0	2.967	939.0	0.126
Left-G_front_inf-Orbital	1168.0	2.757	310.0	0.145
Left-G_front_inf-Triangul	2812.0	2.875	742.0	0.121
Left-G_front_middle	10711.0	2.691	3077.0	0.13
Left-G_front_sup	16636.0	3.038	4492.0	0.117
Left-G_Ins_lg_and_S_cent_ins	1648.0	3.166	431.0	0.126
Left-G_insular_short	2624.0	3.701	518.0	0.104
Left-G_occipital_middle	4847.0	2.551	1463.0	0.122
Left-G_occipital_sup	2663.0	2.117	1095.0	0.131
Left-G_oc-temp_lat-fusifor	4827.0	3.128	1121.0	0.112
Left-G_oc-temp_med-Lingual	5428.0	1.997	2393.0	0.148
Left-G_oc-temp_med-Parahip	3463.0	3.194	819.0	0.111
Left-G_orbital	5321.0	2.694	1592.0	0.145
Left-G_pariet_inf-Angular	6716.0	2.786	1932.0	0.121
Left-G_pariet_inf-Supramar	6685.0	2.786	2029.0	0.128
Left-G_parietal_sup	5080.0	2.329	1811.0	0.119
Left-G_postcentral	3283.0	2.038	1322.0	0.101
Left-G_precentral	5169.0	3.017	1291.0	0.104
Left-G_precuneus	6525.0	2.764	1902.0	0.129
Left-G_rectus	2542.0	2.505	784.0	0.115
Left-G_subcallosal	871.0	2.166	402.0	0.114
Left-G_temp_sup-G_T_transv	1078.0	2.59	336.0	0.126
Left-G_temp_sup-Lateral	6684.0	3.454	1388.0	0.124
Left-G_temp_sup-Plan_polar	1934.0	3.408	463.0	0.088
Left-G_temp_sup-Plan_tempo	2064.0	2.703	667.0	0.084
Left-G_temporal_inf	6922.0	3.173	1652.0	0.115
Left-G_temporal_middle	6866.0	2.989	1757.0	0.128
Left-Lat_Fis-ant-Horizont	486.0	2.649	221.0	0.085
Left-Lat_Fis-ant-Vertical	616.0	2.507	258.0	0.089
Left-Lat_Fis-post	1593.0	2.827	705.0	0.085
Left-Pole_occipital	2506.0	1.737	1342.0	0.128
Left-Pole_temporal	6154.0	3.379	1280.0	0.143
Left-S_calcarine	3268.0	2.006	1896.0	0.112
Left-S_central	2992.0	2.0	1722.0	0.087
Left-S_cingul-Marginalis	1399.0	2.257	685.0	0.084
Left-S_circular_insula_ant	646.0	2.98	261.0	0.078
Left-S_circular_insula_inf	2608.0	2.97	1075.0	0.077
Left-S_circular_insula_sup	2380.0	2.817	1002.0	0.092
Left-S_collat_transv_ant	1531.0	2.766	618.0	0.083
Left-S_collat_transv_post	739.0	2.06	384.0	0.117
Left-S_front_inf	4159.0	2.359	1919.0	0.089
Left-S_front_middle	1668.0	2.401	811.0	0.104
Left-S_front_sup	5597.0	2.558	2258.0	0.09
Left-S_interm_prim-Jensen	619.0	2.414	301.0	0.108
Left-S_intrapariet_and_P_trans	4409.0	2.261	2187.0	0.093
Left-S_oc_middle_and_Lunatus	1484.0	2.154	832.0	0.11
Left-S_oc_sup_and_transversal	2172.0	2.203	1126.0	0.111
Left-S_occipital_ant	1048.0	2.45	514.0	0.116
Left-S_oc-temp_lat	1698.0	2.475	780.0	0.096
Left-S_oc-temp_med_and_Lingual	3335.0	2.765	1391.0	0.096
Left-S_orbital_lateral	559.0	1.984	298.0	0.116
Left-S_orbital_med-olfact	1077.0	2.275	550.0	0.099
Left-S_orbital-H_Shaped	2551.0	2.595	966.0	0.1
Left-S_parieto_occipital	2789.0	2.412	1366.0	0.099
Left-S_pericallosal	1903.0	1.861	1167.0	0.127
Left-S_postcentral	4401.0	2.143	2192.0	0.094
Left-S_precentral-inf-part	2205.0	2.691	953.0	0.083
Left-S_precentral-sup-part	1756.0	2.578	787.0	0.102
Left-S_suborbital	1014.0	2.402	477.0	0.097
Left-S_subparietal	1797.0	2.58	825.0	0.104
Left-S_temporal_inf	2595.0	2.519	1222.0	0.085
Left-S_temporal_sup	10961.0	2.703	4354.0	0.082
Left-S_temporal_transverse	739.0	2.561	334.0	0.078
