name	volume	thickness	area	meancurv
Left-bankssts	2977.0	2.811	1143.0	0.068
Left-caudalanteriorcingulate	3030.0	2.761	919.0	0.132
Left-caudalmiddlefrontal	5998.0	2.727	2050.0	0.1
Left-cuneus	3288.0	1.808	1784.0	0.136
Left-entorhinal	1556.0	3.197	380.0	0.116
Left-fusiform	9823.0	2.886	2933.0	0.109
Left-inferiorparietal	13396.0	2.593	4809.0	0.1
Left-inferiortemporal	11863.0	2.939	3506.0	0.101
Left-isthmuscingulate	3358.0	2.553	1215.0	0.139
Left-lateraloccipital	11760.0	2.132	5109.0	0.124
Left-lateralorbitofrontal	7450.0	2.682	2632.0	0.121
Left-lingual	7261.0	2.117	3350.0	0.133
Left-medialorbitofrontal	5005.0	2.371	1934.0	0.107
Left-middletemporal	10853.0	2.85	3245.0	0.116
Left-parahippocampal	2402.0	3.061	654.0	0.089
Left-paracentral	3416.0	2.375	1307.0	0.094
Left-parsopercularis	5536.0	2.819	1675.0	0.109
Left-parsorbitalis	2067.0	2.524	662.0	0.131
Left-parstriangularis	4098.0	2.676	1359.0	0.1
Left-pericalcarine	2205.0	1.716	1509.0	0.122
Left-postcentral	8198.0	2.077	3559.0	0.096
Left-posteriorcingulate	3759.0	2.561	1334.0	0.116
Left-precentral	12181.0	2.73	4081.0	0.102
Left-precuneus	10136.0	2.615	3727.0	0.111
Left-rostralanteriorcingulate	3699.0	3.08	1071.0	0.136
Left-rostralmiddlefrontal	16068.0	2.393	6101.0	0.118
Left-superiorfrontal	21745.0	2.889	6853.0	0.108
Left-superiorparietal	13027.0	2.243	5465.0	0.112
Left-superiortemporal	14505.0	3.045	4134.0	0.096
Left-supramarginal	12460.0	2.699	4282.0	0.111
Left-frontalpole	991.0	2.915	278.0	0.151
Left-temporalpole	2714.0	3.572	523.0	0.123
Left-transversetemporal	1319.0	2.692	459.0	0.124
Left-insula	6979.0	3.128	2124.0	0.099
