name	intensity-avg	volume
Left-Lateral-Ventricle	30.8658	3699.6
Left-Inf-Lat-Vent	48.0288	190.7
Left-Cerebellum-White-Matter	81.7619	14463.3
Left-Cerebellum-Cortex	55.0669	51728.3
Left-Thalamus	88.2122	8111.3
Left-Caudate	72.8535	3328.5
Left-Putamen	81.1161	5743.4
Left-Pallidum	98.0572	1835.5
3rd-Ventricle	38.803	769.1
4th-Ventricle	21.4548	1451.7
Brain-Stem	81.7163	22627.3
Left-Hippocampus	60.0182	4426.8
Left-Amygdala	60.5137	1593.0
CSF	43.9057	746.6
Left-Accumbens-area	68.008	771.6
Left-VentralDC	89.2942	4000.6
Left-vessel	0.0	0.0
Left-choroid-plexus	51.8485	419.7
Right-Lateral-Ventricle	31.9733	3848.2
Right-Inf-Lat-Vent	36.7642	372.5
Right-Cerebellum-White-Matter	82.064	13648.4
Right-Cerebellum-Cortex	54.4417	51637.8
Right-Thalamus	85.8939	6551.2
Right-Caudate	71.35	3488.6
Right-Putamen	80.6708	5843.9
Right-Pallidum	98.3218	1977.1
Right-Hippocampus	60.553	4395.9
Right-Amygdala	61.2483	1711.6
Right-Accumbens-area	67.6519	713.3
Right-VentralDC	89.9184	3942.3
Right-vessel	59.6957	36.6
Right-choroid-plexus	53.7491	472.7
5th-Ventricle	0.0	0.0
WM-hypointensities	69.0037	1436.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	67.4944	98.1
CC_Posterior	100.9309	799.7
CC_Mid_Posterior	90.7077	435.2
CC_Central	92.4413	698.6
CC_Mid_Anterior	95.1467	565.0
CC_Anterior	102.8177	883.4
