name	intensity-avg	volume
Left-Lateral-Ventricle	19.8107	5499.1
Left-Inf-Lat-Vent	43.4803	182.3
Left-Cerebellum-White-Matter	82.4452	13959.6
Left-Cerebellum-Cortex	55.3055	50620.1
Left-Thalamus	84.7658	7608.2
Left-Caudate	72.3654	3327.8
Left-Putamen	81.2903	4304.2
Left-Pallidum	97.0166	1636.7
3rd-Ventricle	29.7017	1031.8
4th-Ventricle	17.2577	1692.8
Brain-Stem	82.8237	19966.7
Left-Hippocampus	61.792	4109.5
Left-Amygdala	61.7341	1612.2
CSF	32.4085	949.6
Left-Accumbens-area	67.6747	632.7
Left-VentralDC	90.507	3743.6
Left-vessel	53.1707	56.1
Left-choroid-plexus	46.962	395.3
Right-Lateral-Ventricle	20.0564	4868.7
Right-Inf-Lat-Vent	39.9143	239.3
Right-Cerebellum-White-Matter	82.5522	13746.4
Right-Cerebellum-Cortex	54.8747	51371.4
Right-Thalamus	83.6899	6828.1
Right-Caudate	71.9906	3305.3
Right-Putamen	81.1362	4335.0
Right-Pallidum	96.6923	1613.9
Right-Hippocampus	60.2525	3758.4
Right-Amygdala	59.4239	1432.4
Right-Accumbens-area	68.7572	672.6
Right-VentralDC	90.0892	3513.0
Right-vessel	60.3846	23.9
Right-choroid-plexus	49.8974	585.5
5th-Ventricle	0.0	0.0
WM-hypointensities	69.7299	1224.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	65.8796	134.4
CC_Posterior	102.5	1014.0
CC_Mid_Posterior	92.3869	603.3
CC_Central	94.9545	544.0
CC_Mid_Anterior	97.471	708.4
CC_Anterior	106.7376	1043.8
