name	volume	thickness	area	meancurv
Left-bankssts	1969.0	2.303	886.0	0.07
Left-caudalanteriorcingulate	2059.0	2.48	720.0	0.113
Left-caudalmiddlefrontal	5739.0	2.539	2140.0	0.113
Left-cuneus	2130.0	1.903	1083.0	0.125
Left-entorhinal	1344.0	3.275	297.0	0.117
Left-fusiform	8722.0	2.757	2824.0	0.127
Left-inferiorparietal	11020.0	2.42	4273.0	0.124
Left-inferiortemporal	9707.0	2.589	3250.0	0.131
Left-isthmuscingulate	2111.0	2.201	860.0	0.127
Left-lateraloccipital	8873.0	2.122	3845.0	0.135
Left-lateralorbitofrontal	7059.0	2.543	2585.0	0.121
Left-lingual	4128.0	1.903	2128.0	0.133
Left-medialorbitofrontal	4971.0	2.469	1771.0	0.121
Left-middletemporal	8838.0	2.492	2917.0	0.124
Left-parahippocampal	2220.0	2.774	649.0	0.103
Left-paracentral	3277.0	2.409	1255.0	0.088
Left-parsopercularis	4123.0	2.695	1385.0	0.129
Left-parsorbitalis	2058.0	2.376	720.0	0.145
Left-parstriangularis	3918.0	2.466	1436.0	0.136
Left-pericalcarine	1238.0	1.424	992.0	0.142
Left-postcentral	8534.0	2.088	3661.0	0.108
Left-posteriorcingulate	3127.0	2.568	1114.0	0.116
Left-precentral	11881.0	2.573	4349.0	0.104
Left-precuneus	9970.0	2.462	3837.0	0.11
Left-rostralanteriorcingulate	2508.0	2.354	984.0	0.131
Left-rostralmiddlefrontal	13070.0	2.264	5345.0	0.141
Left-superiorfrontal	21125.0	2.649	7338.0	0.122
Left-superiorparietal	12206.0	2.16	5318.0	0.118
Left-superiortemporal	10735.0	2.514	3758.0	0.11
Left-supramarginal	9362.0	2.484	3483.0	0.122
Left-frontalpole	801.0	2.756	236.0	0.161
Left-temporalpole	1438.0	2.979	364.0	0.123
Left-transversetemporal	1504.0	2.406	549.0	0.124
Left-insula	6309.0	3.122	2042.0	0.099
