sub_id	moral_decision	RT	trial_type	vigtext	vigtext_dutch	cond_id	vig_id
sub-27	3.0	3.84238409999989	authority	You see a girl repeatedly interrupting her teacher as he explains a new concept.	U ziet een meisje haar leraar herhaaldelijk onderbreken terwijl hij een nieuw concept uitlegt.	authority03	2
sub-27	4.0	2.9072737000001325	fairness	You see a student getting an A on a group project when he didn't do his part.	U ziet een student een 10 krijgen voor een groepsproject terwijl hij zijn deel niet deed.	fairness07	51
sub-27	1.0	2.9483895999997003	social_norms	You see a man walking down a dark hallway while still wearing his sunglasses.	U ziet een man door een donkere gang lopen terwijl hij zijn zonnebril nog op heeft.	social_norms10	114
sub-27	3.0	4.412471699999969	care_emotional	You see a boy making fun of his brother for getting dumped by his girlfriend.	U ziet een jongen die zijn broer uitlacht omdat hij gedumpt is door zijn vriendin.	care_emotional09	23
sub-27	3.0	5.030678999999964	liberty	You see a mother telling her son that she is going to choose all of his friends.	U ziet een moeder die haar zoon vertelt dat ze al zijn vrienden gaat kiezen.	liberty06	65
sub-27	3.0	2.006196400000136	loyalty	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	U ziet de Nederlandse ambassadeur in Groot-Brittannië grappen maken over de domheid van Nederlanders.	loyalty05	79
sub-27	2.0	3.801948200000425	loyalty	You see a college president singing a rival school's fight song during a pep rally.	U ziet een universiteitspresident het strijdlied van een rivaliserende school zingen tijdens een peptalk.	loyalty11	85
sub-27	2.0	4.171575200000007	fairness	You see a soccer player pretending to be seriously fouled by an opposing player.	U ziet een voetbalspeler doen alsof hij ernstig is pijn gedaan door een tegenstander.	fairness04	48
sub-27	4.0	2.519131500000185	care_physical	You see a girl throwing her hot coffee on a woman who is dating her ex-boyfriend.	U ziet een meisje haar hete koffie gooien naar een vrouw die aan het daten is met haar ex-vriendje.	care_physical10	39
sub-27	3.0	3.1070512999999664	loyalty	You see a class president saying on TV that her rival college is a better school.	U ziet een klassenvertegenwoordiger op tv zeggen dat haar rivaliserende middelbare school een betere school is.	loyalty09	83
sub-27	2.0	7.877739999999903	liberty	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	U ziet een publiekelijke leider op tv die het dragen van sweaters met een capuchon probeert te verbieden.	liberty10	69
sub-27	3.0	4.086967499999901	sanctity	You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.	U ziet een tienerjongen in een gedeelde badkamer stiekem de tandenborstel van een vreemde gebruiken.	sanctity06	95
sub-27	4.0	5.071719499999745	care_physical	You see a woman swerving her car in order to intentionally run over a squirrel.	U ziet een vrouw met haar auto uitwijken om opzettelijk een eekhoorn aan te rijden.	care_physical01	30
sub-27	1.0	2.536757099999704	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	U ziet een tienermeisje in een lange jas op een hete zomermiddag.	social_norms14	118
sub-27	4.0	4.090616100000261	liberty	You see a teenager at a cafeteria forcing a younger student to pay for her lunch.	U ziet een tiener in de kantine een jongere student dwingen haar lunch te betalen.	liberty14	73
sub-27	2.0	3.2830439999997907	loyalty	You see a former Secretary of State publicly giving up his citizenship to the US.	U ziet een voormalig staatssecretaris publiekelijk zijn staatsburgerschap aan Nederland afstaan.	loyalty14	88
