sub_id	moral_decision	RT	smid_id
sub-17	4.0	0.7107755999995788	b4_p52_14
sub-17	2.0	1.5488501999998334	b11_p160_2
sub-17	2.0	0.6666995000005045	b14_p252_15
sub-17	4.0	0.7137780000002749	b999_p496_2
sub-17	3.0	0.5727412999995067	b11_p172_20
sub-17	3.0	0.5709328000002643	b999_p492_1
sub-17	3.0	0.6062811000001602	b999_p479_2
sub-17	3.0	0.5244196000003285	b5_p83_10
sub-17	3.0	0.6165952000001198	b11_p166_19
sub-17	3.0	0.5284505999998146	b11_p160_20
sub-17	3.0	0.4184358999991673	b14_p289_1
sub-17	2.0	0.4994378000001234	b2_p44_12
sub-17	3.0	3.032054599999356	b14_p263_20
sub-17	3.0	0.4411289999998189	b13_p220_14
sub-17	2.0	3.893440799999553	b14_p268_7
sub-17	2.0	0.5498850000003586	b8_p112_19
sub-17	2.0	0.4074774999999135	b11_p178_5
sub-17	3.0	0.3795790000003762	b15_p403_7
sub-17	3.0	0.615691699999843	b999_p483_8
sub-17	3.0	0.4588738000002195	b15_p293_5
sub-17	3.0	0.3849958000000697	b6_p89_18
sub-17	3.0	0.4550414999994245	b13_p240_2
sub-17	3.0	0.4252482000001691	b2_p22_7
sub-17	2.0	0.729793399999835	b15_p317_19
sub-17	3.0	0.4109529999996084	b15_p454_5
sub-17	3.0	0.4160147000002325	b4_p58_10
sub-17	1.0	1.4147555999998076	b2_p28_18
sub-17	3.0	0.7531091999999262	b13_p218_1
sub-17	2.0	0.3684504000002562	b11_p157_8
sub-17	1.0	1.0829846999995425	b10_p127_19
