name	volume	thickness	area	meancurv
Left-bankssts	2000.0	2.103	918.0	0.093
Left-caudalanteriorcingulate	1191.0	2.328	493.0	0.113
Left-caudalmiddlefrontal	5378.0	2.238	2256.0	0.105
Left-cuneus	2724.0	1.796	1506.0	0.138
Left-entorhinal	1734.0	3.238	386.0	0.109
Left-fusiform	8539.0	2.56	2948.0	0.106
Left-inferiorparietal	8805.0	2.274	3743.0	0.113
Left-inferiortemporal	8527.0	2.515	3171.0	0.118
Left-isthmuscingulate	2504.0	2.333	964.0	0.105
Left-lateraloccipital	12450.0	2.028	5616.0	0.134
Left-lateralorbitofrontal	7601.0	2.748	2581.0	0.128
Left-lingual	5849.0	2.012	2766.0	0.135
Left-medialorbitofrontal	5436.0	2.478	2079.0	0.124
Left-middletemporal	11166.0	2.658	3456.0	0.119
Left-parahippocampal	1796.0	2.819	533.0	0.092
Left-paracentral	3401.0	2.231	1393.0	0.088
Left-parsopercularis	4463.0	2.461	1642.0	0.12
Left-parsorbitalis	2361.0	2.523	768.0	0.128
Left-parstriangularis	3761.0	2.287	1497.0	0.126
Left-pericalcarine	1964.0	1.667	1287.0	0.111
Left-postcentral	8764.0	1.915	4172.0	0.108
Left-posteriorcingulate	3043.0	2.311	1163.0	0.103
Left-precentral	12010.0	2.355	4706.0	0.094
Left-precuneus	8152.0	2.326	3411.0	0.114
Left-rostralanteriorcingulate	2566.0	2.627	936.0	0.106
Left-rostralmiddlefrontal	13533.0	2.235	5587.0	0.135
Left-superiorfrontal	21960.0	2.459	8030.0	0.108
Left-superiorparietal	10447.0	2.045	4668.0	0.106
Left-superiortemporal	12231.0	2.535	4384.0	0.099
Left-supramarginal	11905.0	2.336	4640.0	0.114
Left-frontalpole	1054.0	2.588	307.0	0.183
Left-temporalpole	2678.0	3.649	519.0	0.138
Left-transversetemporal	1321.0	2.081	582.0	0.093
Left-insula	7717.0	3.079	2432.0	0.107
