name	intensity-avg	volume
Left-Lateral-Ventricle	16.6132	7127.1
Left-Inf-Lat-Vent	40.9053	334.4
Left-Cerebellum-White-Matter	84.8144	12693.4
Left-Cerebellum-Cortex	57.2424	51386.9
Left-Thalamus	85.6982	6813.6
Left-Caudate	71.2905	3136.6
Left-Putamen	81.2971	4374.8
Left-Pallidum	100.4415	1795.0
3rd-Ventricle	26.3058	1139.0
4th-Ventricle	18.1076	2186.1
Brain-Stem	82.7352	21212.0
Left-Hippocampus	59.7335	4352.4
Left-Amygdala	58.5394	1632.2
CSF	30.684	1241.9
Left-Accumbens-area	68.135	644.6
Left-VentralDC	89.853	3731.0
Left-vessel	60.2222	27.5
Left-choroid-plexus	46.2075	678.9
Right-Lateral-Ventricle	16.6318	7453.6
Right-Inf-Lat-Vent	30.7846	598.0
Right-Cerebellum-White-Matter	85.743	12208.3
Right-Cerebellum-Cortex	57.5388	48822.5
Right-Thalamus	84.9647	6679.1
Right-Caudate	69.8494	3164.2
Right-Putamen	79.0352	4772.9
Right-Pallidum	98.1749	1672.3
Right-Hippocampus	59.8081	4127.6
Right-Amygdala	60.0572	1636.7
Right-Accumbens-area	68.5385	789.3
Right-VentralDC	89.9082	3637.4
Right-vessel	49.1667	14.9
Right-choroid-plexus	47.0472	943.4
5th-Ventricle	0.0	0.0
WM-hypointensities	65.4146	1130.1
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	72.7583	134.8
CC_Posterior	99.3743	803.1
CC_Mid_Posterior	88.1089	492.6
CC_Central	90.7388	453.5
CC_Mid_Anterior	93.8008	431.4
CC_Anterior	101.2547	761.0
