global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77
37033.43199914329	n/a	n/a	1371475085.6351705	47010.15299749148	n/a	n/a	2209954484.847557	37179.42928867895	n/a	n/a	1382309962.231878	38055.84194581506	23884.453007826007	n/a	n/a	n/a	n/a	-0.0920350159	0.0384531688	-0.0459741431	0.0503369121	-0.0321398827	-0.0334365087	-0.0527370234	0.0145783637	-0.0503235139	0.0229276948	-0.0215432812	-0.0284042978	0.0010608033	-0.0884465961	0.0138028387	-0.0008278563	0.0658475954	-0.0384405872	0.0112075035	-0.0334811361	-0.0078733076	0.1171825139	-0.0108413177	0.0534307522	-0.067151985	0.0198604589	-0.0706606174	0.0044569487	-0.0198135466	0.0088327534	0.0764838562	-0.0391680956	0.058475171	-0.0445996854	0.0577348291	0.0577342355	0.0577332462	0.0577318613	0.0577300806	0.000126091	n/a	n/a	1.5898940281e-08	0.0668359	n/a	n/a	0.00446703752881	0.270753	n/a	0.073307187009	n/a	0.002	n/a	n/a	4e-06	-0.000515649	n/a	2.65893891201e-07	n/a	0.00068398	n/a	n/a	4.678286404000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36591.283044831456	-442.14895431183686	195495.6977990508	1338921994.86697	52293.030917922464	5282.877920430983	27908799.122177187	2734561082.5827947	35973.0765996233	-1206.352689055646	1455286.810391788	1294062240.0423656	37416.71582019828	21942.396511220337	4.717223	171.499374	0.140740859	0.0656108	-0.1077264598	-0.0064475542	-0.022258134	-0.1645058874	0.0307312805	0.0479340857	0.1945647949	0.0709920055	0.2028133911	0.0339955084	0.0323516756	-0.0277405916	-0.0257792369	-0.0976366618	0.0106716126	-0.0773665594	-0.0026097865	-0.1539242115	-0.0624359005	-0.0021658026	0.0091886751	0.0949373301	0.1753189458	0.0372261371	-0.0256111461	0.2185181122	0.1276853656	0.0478546986	0.0566329286	0.0042052272	-0.1350698706	0.0455826054	0.2004137028	-0.1152515249	0.0577332462	0.0577279043	0.0577190014	0.0577065382	0.0576905153	0.0310821	0.030956009	0.000958274493208	0.00096609694041	0.0937009	0.026865	0.000721728225	0.00877985866081	0.246675	-0.024078	0.060848555625	0.000579750084	0.00104407	-0.00095593	9.138021649e-07	1.0900821649e-06	-0.000497746	1.7902999999999994e-05	2.47751080516e-07	3.205174089999998e-10	0.0008869839999999	0.0002030039999998	4.1210624015959375e-08	7.867406162558226e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36581.55096759793	-9.732077233529708	94.71332727938726	1338209871.194965	53291.10412424096	998.0732063184988	996150.1251708884	2839941778.780692	36909.70928328991	936.6326836666047	877280.7841125063	1362326639.3769772	38366.44233381305	23853.14507896244	4.879265	177.390579	0.1147309	0.0649704	-0.114991364	0.0180049163	0.1094320016	-0.2744305864	0.2195791378	-0.0933767784	0.2745943354	0.0162143826	0.2764993459	-0.048109598	0.1793536711	-0.009903042	-0.2509686244	-0.1883648673	0.1722533438	-0.0792135054	-0.0281364831	-0.1866039601	-0.0024999492	0.1896172647	-0.029238709	0.0238825452	-0.1666532991	-0.0259537044	-0.0481891394	-0.2173402459	-0.3562417985	0.0733497689	-0.2071114811	-0.2280031954	0.1959573404	-0.0103415641	0.0806931495	-0.0311398724	0.0577300806	0.0577152426	0.0576905153	0.0576559031	0.0576114118	0.0311916	0.0001094999999999	1.1990249999999671e-08	0.00097291591056	0.0383062	-0.0553947	0.00306857278809	0.00146736495844	0.265328	0.018653	0.070398947584	0.000347934409	0.000762416	-0.000281654	7.9328975716e-08	5.81278157056e-07	-0.00082104	-0.000323294	6.741066815999999e-07	1.0451901043600001e-07	0.00109351	0.0002065260000001	4.265298867604132e-08	1.1957641201e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33476.94551353107	-3104.605454066856	9638575.025421666	1120705880.915928	41443.97577106783	-11847.128353173131	140354450.21655872	1717603127.7128575	43469.762546993385	6560.053263703478	43034298.82262665	1889620255.8919888	43516.68617104693	29514.312061104043	12.498583	454.398499	1.6928835999999998	0.8402239999999999	-0.1248899449	-0.0389976493	0.5021647618	0.344943256	0.4734009525	0.021697767	0.0656967209	-0.5535239999	-0.0647831346	-0.5571763067	0.5652455738	0.0207287607	0.0474390926	-0.0916463299	0.217509886	0.1490189175	0.087033806	0.3422061993	0.614126383	-0.0151548099	-0.0041689517	-0.0032624996	0.0114039905	-0.0183887204	-0.0112761662	0.0635365597	0.1225899565	-0.0504747334	0.0332008505	0.090958093	-0.0550794901	0.0052461604	-0.0184986734	0.0584691201	0.0577253323	0.0576962517	0.0576477949	0.0575799782	0.0574928243	-0.030473	-0.0616646	0.00380252289316	0.000928603729	-0.137101	-0.1754071999999999	0.0307676858118399	0.018796684201	0.691101	0.4257729999999999	0.4776205922009999	0.1812826475289999	-0.0082849199999999	-0.0090473359999999	8.185428869689421e-05	6.863989940639835e-05	-0.00933532	-0.0085142799999999	8.714819950239999e-05	7.249296391839998e-05	-0.00194565	-0.00303916	9.2364935056e-06	3.7855539225e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34011.70753351956	534.7620199884914	285970.41802217165	1156796249.3456714	56271.46691489559	14827.491143827756	219854493.6202905	3166477988.7541885	42796.07989980726	-673.6826471861277	453848.3091197087	1831504454.7906864	44152.50497492919	27114.27193247266	11.648713	423.500641	1.158543	0.582627	-0.1494492342	-0.0505696096	0.4839387442	-0.3690787623	0.3690763274	-0.1055480144	0.3615871086	-0.4028231843	0.315311074	-0.4344908105	0.4094081573	0.0114809079	0.5175308045	0.1090984374	-0.0913355088	-0.1017429441	-0.0642317696	-0.1267616647	-0.2258887775	0.0514045425	-0.0101158465	0.005395077	-0.1430851908	0.0755855501	-0.0328110875	0.0226108234	0.0585280663	0.0466065871	0.0574976941	0.0400729993	-0.0995649713	-0.0654358855	0.1234704135	-0.1267693534	0.0577190014	0.0576709338	0.0575908508	0.0574787968	0.0573348341	-0.351297	-0.320824	0.102928038976	0.123409582209	-0.205867	-0.068766	0.0047287627559999	0.042381221689	0.440917	-0.2501839999999999	0.194407800889	0.0625920338559999	-0.00534268	0.0029422399999999	8.656776217599416e-06	2.85442295824e-05	-0.00235483	0.0069804899999999	5.5452243289000005e-06	4.872724064009999e-05	-0.001493	0.0004526499999999	2.048920225e-07	2.229049e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37009.26204430908	2997.554510789516	8985333.045154573	1369685477.0643363	47584.86897053651	-8686.597944359077	75456983.84694333	2264319754.9431286	38123.87369720241	-4672.206202604844	21829510.799659178	1453429745.680242	38982.9909336166	26516.17542626683	10.724438	389.897675	1.408822025	0.698772	-0.0727643802	0.046033272	0.0163200625	0.0200306105	-0.0153756184	-0.0324611602	-0.0163716204	-0.0312229683	-0.0243180847	-0.0269529376	0.0538887422	-0.0146127921	-0.0153953415	-0.0318893258	-0.0754598426	-0.08925379	-0.1303538632	-0.0818367344	0.1208932712	0.212640122	-0.0321531113	-0.045710972	-0.4445625613	-0.0370265065	-0.0629400056	-0.2022036901	-0.0631100539	-0.0247747718	0.0972895139	-0.0365197391	0.0710394631	-0.0211848248	-0.180189869	0.0907846596	0.0577110881	0.0576392917	0.057519697	0.0573524034	0.0571375495	0.0301236	0.3814206	0.14548167410436	0.00090743127696	-0.0432502	0.1626168	0.02644422364224	0.00187057980004	0.0179985	-0.4229185	0.00032394600225	0.17886005764225	3.56385e-05	0.0053783185	2.892630988744225e-05	1.27010268225e-09	-0.000585267	0.001769563	3.42537461289e-07	3.1313532109690003e-06	0.000196441	0.0016894409999999	2.8542108924809998e-06	3.8589066481e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37476.25825235349	466.9962080444093	218085.4583278572	1404469932.5970929	48181.08528260145	596.216312064942	355473.8907723204	2321416979.009314	36947.96431797047	-1175.90937923194	1382762.8681656464	1365152067.2420192	37957.15806355081	40436.40874214225	3.453448	125.553551	0.2934561249999999	0.13637	0.1253265832	-0.0397847078	0.0010215421	0.0115183757	-0.0359219719	0.0376159526	-0.0415146166	0.0222675805	-0.0352327931	0.0290956358	-0.0348929391	-0.0258515722	-0.006355276	0.0026907251	-0.0164900925	0.0329391863	0.0202930034	0.1004089365	-0.0286949781	-0.0023235737	0.0386948352	-0.0887182202	0.1124120588	0.0620755023	-0.0595970192	0.019509172	0.1107385077	-0.0738077744	-0.0399638982	-0.1055913042	-0.02338718	-0.0629519813	0.0212711534	-0.100587433	0.0577015927	0.0576013287	0.0574343511	0.0572008532	0.0569011056	0.0345858	0.0044621999999999	1.9911228839999995e-05	0.00119617756164	0.0519972	0.0952474	0.00907206720676	0.00270370880784	-0.066659	-0.0846575	0.0044434222809999	0.0071668923062499	-0.000887002	-0.0009226405	8.512654922402501e-07	7.86772548004e-07	0.000126835	0.000712102	1.6087117225e-08	5.070892584040001e-07	-0.000350597	-0.000547038	2.99250573444e-07	1.2291825640900001e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37405.327677990615	-70.930574362872	5031.146379446914	1399158538.6978507	46682.91600636848	-1498.1692762329694	2244511.1802484198	2179294646.8576546	37267.52835700725	319.5640390367771	102121.1750454988	1388868669.8403394	38120.9276459704	39441.0461148886	1.962194	71.337524	0.20814183	0.11001	0.1004586072	-0.0155351824	0.0091469574	0.0505472828	-0.0287317958	-0.0335551296	-0.0494937454	0.0086057461	-0.0481721934	0.0163503815	-0.0313765627	-0.0222259152	-0.0053807634	-0.010521913	-0.0175362348	0.0136384006	0.0199122639	0.0413383181	-0.0358238916	0.0366238549	0.0339829034	-0.0477591129	-0.06525301	0.0296583156	-0.0753953109	-0.0032243607	0.0659447244	-0.0679292671	-0.0001236387	-0.0567920705	0.0650152761	-0.0798948125	0.0228061323	-0.0376555165	0.0576905153	0.0575570491	0.0573348341	0.0570242129	0.0566256646	0.0331626	-0.0014231999999999	2.025498239999998e-06	0.00109975803876	-0.0378995	-0.0898967	0.0080814166708899	0.00143637210025	-0.0117831	0.0548759	0.00013884144561	0.0030113644008099	4.72246e-05	0.0009342266	8.727793401475601e-07	2.23016284516e-09	0.000398731	0.000271896	1.58986410361e-07	7.3927434816e-08	-0.000383395	-3.279800000000001e-05	1.0757088040000002e-09	1.4699172602500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37244.84562992961	-160.48204806100694	25754.48774985534	1387178525.9972866	47823.79682408916	1140.8808177206738	1301609.0402429933	2287115542.67176	36948.26611113849	-319.262245868762	101928.38163716582	1365174368.619505	37921.81659653691	31696.70153285194	1.722859	62.636272	0.05768484	0.0283855	0.0182535439	-0.0089998143	-0.0292300191	0.0273224709	-0.0382230322	0.0380784595	-0.0480014472	0.0204660766	-0.0420749007	0.0295644365	-0.0310684613	-0.0202162407	-0.0056776596	-0.0176828234	-0.0118553969	0.0211931295	0.0256356166	0.0366937195	-0.0354294814	-0.0136955581	0.0344985871	-0.0114965426	0.0561861175	0.04545413	-0.0690218293	-0.0153449352	0.03942478	-0.0666441117	0.0069197006	-0.0191516551	-0.0224134213	-0.076547069	0.0714599019	-0.0481715279	0.0576778563	0.0575064577	0.0572211706	0.0568225599	0.0563114151	0.0310227	-0.0021399	4.579172010000001e-06	0.00096240791529	-0.0319776	0.0059219	3.506889961000001e-05	0.00102256690176	0.00681226	0.01859536	4.64068863076e-05	0.0003457874135295	-0.000226346	-0.0002735706	7.484087318436e-08	5.1232511716e-08	0.000547826	0.0001490949999999	3.00113326276e-07	2.222931902499999e-08	-0.000185507	0.000197888	3.9159660544000014e-08	3.4412847049e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37193.405810510696	-51.43981941891252	2646.055021850329	1383349435.7853308	48971.00077581179	1147.2039517226367	1316076.9068480337	2398158916.984559	37085.91208741172	137.64597627323383	18946.41478421165	1375364875.3552308	38132.75315789474	24549.53832214271	2.211337	80.39537	0.1102897099999999	0.0701757	-0.0856849462	0.0322838625	-0.0253347276	-0.0403492973	-0.0007949866	-0.0022341245	0.0617613052	0.0355423485	0.0635910119	0.0219531027	-0.0077088279	-0.0158620437	-0.0513398316	-0.0605711079	0.011434963	-0.0508390538	-0.0524290005	-0.0741452769	0.0402897535	0.0517715349	0.0155584028	0.0177664443	-0.0144366757	-0.0017135265	-0.033068778	-0.0190202828	-0.0114783428	-0.0260743021	0.0017443478	0.0558702432	0.0354439476	0.0074488962	-0.0014603921	-0.00024702	0.0576636161	0.0574495601	0.0570933886	0.0565959827	0.0559585727	0.030127	-0.0008956999999999	8.022784899999987e-07	0.000907636129	-0.0331693	-0.0011916999999999	1.4201488899999929e-06	0.0011002024624899	0.0661909	0.0593786399999999	0.0043812352428099	0.0035258228882495	-0.0006317	-0.000405354	1.6431186531600002e-07	3.9904489e-07	0.00099049	0.0004426639999999	9.810704400999998e-07	1.9595141689599998e-07	-5.70516e-05	0.0001284554	1.6500789789160002e-08	3.25488506256e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
