name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2213.0	2.367	799.0	0.13
Left-G_and_S_occipital_inf	2393.0	2.171	1002.0	0.13
Left-G_and_S_paracentral	3140.0	2.525	1003.0	0.097
Left-G_and_S_subcentral	3136.0	2.968	923.0	0.122
Left-G_and_S_transv_frontopol	1620.0	2.663	463.0	0.179
Left-G_and_S_cingul-Ant	5009.0	2.649	1763.0	0.115
Left-G_and_S_cingul-Mid-Ant	3022.0	2.664	1092.0	0.103
Left-G_and_S_cingul-Mid-Post	2976.0	2.701	1059.0	0.105
Left-G_cingul-Post-dorsal	1215.0	3.103	313.0	0.118
Left-G_cingul-Post-ventral	639.0	3.111	153.0	0.117
Left-G_cuneus	2488.0	1.653	1370.0	0.126
Left-G_front_inf-Opercular	2917.0	2.728	813.0	0.115
Left-G_front_inf-Orbital	1114.0	3.041	253.0	0.144
Left-G_front_inf-Triangul	2631.0	2.555	788.0	0.122
Left-G_front_middle	11102.0	2.788	3137.0	0.14
Left-G_front_sup	17167.0	2.924	4627.0	0.122
Left-G_Ins_lg_and_S_cent_ins	1467.0	3.312	398.0	0.113
Left-G_insular_short	2139.0	3.733	430.0	0.098
Left-G_occipital_middle	4406.0	2.543	1417.0	0.148
Left-G_occipital_sup	2466.0	2.365	900.0	0.119
Left-G_oc-temp_lat-fusifor	5885.0	2.875	1621.0	0.121
Left-G_oc-temp_med-Lingual	3734.0	1.858	1816.0	0.154
Left-G_oc-temp_med-Parahip	4334.0	3.14	952.0	0.105
Left-G_orbital	6242.0	2.92	1636.0	0.136
Left-G_pariet_inf-Angular	5670.0	2.82	1567.0	0.133
Left-G_pariet_inf-Supramar	6726.0	2.731	1960.0	0.128
Left-G_parietal_sup	6191.0	2.354	2119.0	0.117
Left-G_postcentral	4126.0	2.308	1439.0	0.118
Left-G_precentral	6161.0	2.995	1500.0	0.099
Left-G_precuneus	6327.0	2.748	1768.0	0.125
Left-G_rectus	2569.0	2.619	749.0	0.129
Left-G_subcallosal	778.0	2.222	369.0	0.165
Left-G_temp_sup-G_T_transv	1124.0	2.792	330.0	0.147
Left-G_temp_sup-Lateral	5446.0	3.316	1099.0	0.136
Left-G_temp_sup-Plan_polar	1616.0	3.078	449.0	0.072
Left-G_temp_sup-Plan_tempo	1998.0	2.87	624.0	0.075
Left-G_temporal_inf	4989.0	2.984	1247.0	0.125
Left-G_temporal_middle	6313.0	2.964	1580.0	0.132
Left-Lat_Fis-ant-Horizont	469.0	2.267	252.0	0.085
Left-Lat_Fis-ant-Vertical	487.0	2.746	188.0	0.072
Left-Lat_Fis-post	1321.0	2.564	663.0	0.112
Left-Pole_occipital	2700.0	1.951	1230.0	0.153
Left-Pole_temporal	5425.0	3.144	1073.0	0.134
Left-S_calcarine	2171.0	1.993	1285.0	0.113
Left-S_central	3534.0	1.954	2053.0	0.088
Left-S_cingul-Marginalis	1522.0	2.296	731.0	0.099
Left-S_circular_insula_ant	851.0	3.018	346.0	0.082
Left-S_circular_insula_inf	1775.0	2.847	791.0	0.075
Left-S_circular_insula_sup	2346.0	2.73	1091.0	0.089
Left-S_collat_transv_ant	1472.0	2.339	714.0	0.088
Left-S_collat_transv_post	540.0	2.013	298.0	0.134
Left-S_front_inf	3453.0	2.289	1554.0	0.096
Left-S_front_middle	2386.0	2.208	1179.0	0.099
Left-S_front_sup	4648.0	2.46	1939.0	0.096
Left-S_interm_prim-Jensen	613.0	2.541	306.0	0.102
Left-S_intrapariet_and_P_trans	4035.0	2.344	2032.0	0.092
Left-S_oc_middle_and_Lunatus	913.0	2.038	516.0	0.102
Left-S_oc_sup_and_transversal	1860.0	2.267	896.0	0.096
Left-S_occipital_ant	720.0	2.378	297.0	0.086
Left-S_oc-temp_lat	1599.0	2.54	636.0	0.125
Left-S_oc-temp_med_and_Lingual	3520.0	2.583	1522.0	0.088
Left-S_orbital_lateral	511.0	2.231	243.0	0.121
Left-S_orbital_med-olfact	884.0	2.343	451.0	0.119
Left-S_orbital-H_Shaped	2613.0	2.476	1010.0	0.108
Left-S_parieto_occipital	3403.0	2.359	1577.0	0.112
Left-S_pericallosal	1522.0	2.344	710.0	0.127
Left-S_postcentral	3347.0	2.168	1755.0	0.103
Left-S_precentral-inf-part	2130.0	2.463	1009.0	0.074
Left-S_precentral-sup-part	1928.0	2.447	907.0	0.081
Left-S_suborbital	1007.0	2.212	502.0	0.118
Left-S_subparietal	1596.0	2.471	738.0	0.123
Left-S_temporal_inf	2288.0	2.657	1018.0	0.101
Left-S_temporal_sup	7360.0	2.511	3199.0	0.088
Left-S_temporal_transverse	405.0	2.434	218.0	0.122
