name	volume	thickness	area	meancurv
Left-bankssts	2240.0	2.603	912.0	0.085
Left-caudalanteriorcingulate	1980.0	2.619	729.0	0.106
Left-caudalmiddlefrontal	5979.0	2.638	2123.0	0.098
Left-cuneus	2589.0	1.781	1420.0	0.118
Left-entorhinal	1913.0	3.243	401.0	0.094
Left-fusiform	11982.0	2.79	3551.0	0.116
Left-inferiorparietal	10507.0	2.535	3815.0	0.108
Left-inferiortemporal	8964.0	2.768	2763.0	0.111
Left-isthmuscingulate	2867.0	2.77	907.0	0.129
Left-lateraloccipital	10648.0	2.172	4462.0	0.136
Left-lateralorbitofrontal	7962.0	2.746	2616.0	0.116
Left-lingual	5297.0	2.089	2598.0	0.133
Left-medialorbitofrontal	5332.0	2.385	2020.0	0.133
Left-middletemporal	8671.0	2.791	2608.0	0.115
Left-parahippocampal	2508.0	2.882	716.0	0.096
Left-paracentral	3746.0	2.525	1368.0	0.095
Left-parsopercularis	3803.0	2.588	1335.0	0.094
Left-parsorbitalis	2684.0	2.824	711.0	0.149
Left-parstriangularis	3732.0	2.496	1322.0	0.105
Left-pericalcarine	1496.0	1.542	1117.0	0.114
Left-postcentral	9772.0	2.181	3941.0	0.106
Left-posteriorcingulate	2992.0	2.706	1050.0	0.112
Left-precentral	13233.0	2.677	4449.0	0.091
Left-precuneus	9980.0	2.575	3684.0	0.119
Left-rostralanteriorcingulate	3127.0	2.643	1007.0	0.114
Left-rostralmiddlefrontal	16997.0	2.462	6046.0	0.126
Left-superiorfrontal	23010.0	2.761	7125.0	0.114
Left-superiorparietal	13503.0	2.341	5376.0	0.11
Left-superiortemporal	10942.0	2.898	3179.0	0.1
Left-supramarginal	11398.0	2.638	3912.0	0.118
Left-frontalpole	831.0	2.559	246.0	0.161
Left-temporalpole	2696.0	3.384	532.0	0.134
Left-transversetemporal	1216.0	2.552	429.0	0.147
Left-insula	6245.0	3.159	1981.0	0.096
