name	intensity-avg	volume
Left-Lateral-Ventricle	15.47	7618.1
Left-Inf-Lat-Vent	37.7396	450.7
Left-Cerebellum-White-Matter	83.6805	13114.3
Left-Cerebellum-Cortex	55.6312	53413.6
Left-Thalamus	82.1274	6953.3
Left-Caudate	66.9819	3403.4
Left-Putamen	77.4685	5018.7
Left-Pallidum	96.433	1813.5
3rd-Ventricle	29.75	767.1
4th-Ventricle	17.4064	1416.2
Brain-Stem	81.9614	18956.6
Left-Hippocampus	59.595	4053.0
Left-Amygdala	58.6289	1767.4
CSF	36.8353	795.5
Left-Accumbens-area	63.5761	601.0
Left-VentralDC	89.9088	3740.1
Left-vessel	56.0	4.9
Left-choroid-plexus	45.7542	548.4
Right-Lateral-Ventricle	17.3491	5456.3
Right-Inf-Lat-Vent	35.0035	341.7
Right-Cerebellum-White-Matter	82.8562	13443.0
Right-Cerebellum-Cortex	54.1819	52253.6
Right-Thalamus	82.2246	7013.4
Right-Caudate	66.6822	3605.3
Right-Putamen	77.08	4928.2
Right-Pallidum	96.6509	1793.9
Right-Hippocampus	58.9043	3985.2
Right-Amygdala	58.1243	1855.9
Right-Accumbens-area	66.5359	631.3
Right-VentralDC	88.266	3454.9
Right-vessel	60.5	7.9
Right-choroid-plexus	46.4973	626.3
5th-Ventricle	0.0	0.0
WM-hypointensities	68.0253	1190.9
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	67.2435	136.7
CC_Posterior	96.7827	683.2
CC_Mid_Posterior	87.5519	427.1
CC_Central	94.928	330.1
CC_Mid_Anterior	97.8454	392.3
CC_Anterior	101.4616	813.5
