name	intensity-avg	volume
Left-wm-bankssts	92.0628	2824.7
Left-wm-caudalanteriorcingulate	106.7791	2637.4
Left-wm-caudalmiddlefrontal	97.0898	6730.9
Left-wm-cuneus	91.0821	2085.7
Left-wm-entorhinal	77.3419	516.9
Left-wm-fusiform	91.1772	6405.5
Left-wm-inferiorparietal	96.5669	10163.5
Left-wm-inferiortemporal	89.655	5889.7
Left-wm-isthmuscingulate	101.2629	3527.4
Left-wm-lateraloccipital	90.1775	9628.5
Left-wm-lateralorbitofrontal	93.5405	6673.0
Left-wm-lingual	90.0425	5236.8
Left-wm-medialorbitofrontal	91.186	4098.7
Left-wm-middletemporal	84.302	4568.9
Left-wm-parahippocampal	89.1985	1483.4
Left-wm-paracentral	95.0347	3855.0
Left-wm-parsopercularis	96.9601	4160.7
Left-wm-parsorbitalis	80.6704	1013.0
Left-wm-parstriangularis	95.4644	3124.7
Left-wm-pericalcarine	89.097	2835.9
Left-wm-postcentral	89.9016	7188.5
Left-wm-posteriorcingulate	100.3865	3839.1
Left-wm-precentral	94.6949	12116.4
Left-wm-precuneus	97.5869	9122.0
Left-wm-rostralanteriorcingulate	103.9269	2752.1
Left-wm-rostralmiddlefrontal	96.1317	10408.8
Left-wm-superiorfrontal	92.9864	16222.2
Left-wm-superiorparietal	96.7097	12055.4
Left-wm-superiortemporal	91.833	7338.5
Left-wm-supramarginal	96.9364	8540.3
Left-wm-frontalpole	80.2058	296.4
Left-wm-temporalpole	70.2804	545.4
Left-wm-transversetemporal	94.718	735.9
Left-wm-insula	96.8242	8759.9
Right-wm-bankssts	97.2832	3083.7
Right-wm-caudalanteriorcingulate	105.604	2286.7
Right-wm-caudalmiddlefrontal	95.5159	5224.5
Right-wm-cuneus	93.548	2995.0
Right-wm-entorhinal	78.8828	666.8
Right-wm-fusiform	88.0409	5209.7
Right-wm-inferiorparietal	94.2969	10978.5
Right-wm-inferiortemporal	85.0979	5108.9
Right-wm-isthmuscingulate	100.2385	3307.8
Right-wm-lateraloccipital	89.0685	8583.2
Right-wm-lateralorbitofrontal	94.8381	6648.5
Right-wm-lingual	90.3193	6040.8
Right-wm-medialorbitofrontal	94.4715	4460.5
Right-wm-middletemporal	85.2837	5549.2
Right-wm-parahippocampal	87.3072	1382.2
Right-wm-paracentral	95.4483	3965.1
Right-wm-parsopercularis	99.2208	3721.7
Right-wm-parsorbitalis	85.2117	1287.8
Right-wm-parstriangularis	93.5905	3615.6
Right-wm-pericalcarine	91.7378	3697.2
Right-wm-postcentral	90.9212	7480.2
Right-wm-posteriorcingulate	100.4491	4045.9
Right-wm-precentral	94.9893	12317.7
Right-wm-precuneus	98.2864	9138.3
Right-wm-rostralanteriorcingulate	104.8876	1714.8
Right-wm-rostralmiddlefrontal	95.4253	11074.2
Right-wm-superiorfrontal	93.6444	15488.9
Right-wm-superiorparietal	93.6947	9755.4
Right-wm-superiortemporal	87.4917	6322.5
Right-wm-supramarginal	95.9559	8753.6
Right-wm-frontalpole	80.0	417.1
Right-wm-temporalpole	74.2332	657.5
Right-wm-transversetemporal	95.8191	680.0
Right-wm-insula	94.808	7956.5
Left-UnsegmentedWhiteMatter	102.5958	26468.4
Right-UnsegmentedWhiteMatter	102.3659	25936.2
