name	volume	thickness	area	meancurv
Left-bankssts	2769.0	2.567	1135.0	0.094
Left-caudalanteriorcingulate	2057.0	2.46	716.0	0.122
Left-caudalmiddlefrontal	7048.0	2.708	2466.0	0.105
Left-cuneus	4032.0	1.944	1908.0	0.13
Left-entorhinal	2015.0	3.395	385.0	0.088
Left-fusiform	11524.0	2.738	3538.0	0.125
Left-inferiorparietal	12796.0	2.602	4538.0	0.109
Left-inferiortemporal	11305.0	2.78	3485.0	0.13
Left-isthmuscingulate	3002.0	2.498	1060.0	0.116
Left-lateraloccipital	13886.0	2.149	6090.0	0.129
Left-lateralorbitofrontal	8284.0	2.793	2729.0	0.118
Left-lingual	7986.0	2.194	3345.0	0.124
Left-medialorbitofrontal	6664.0	2.666	2336.0	0.114
Left-middletemporal	11208.0	2.824	3161.0	0.133
Left-parahippocampal	1893.0	2.88	504.0	0.096
Left-paracentral	3304.0	2.313	1377.0	0.09
Left-parsopercularis	4301.0	2.784	1404.0	0.108
Left-parsorbitalis	2306.0	2.643	717.0	0.138
Left-parstriangularis	2787.0	2.751	947.0	0.092
Left-pericalcarine	2227.0	1.616	1565.0	0.133
Left-postcentral	9884.0	2.161	4073.0	0.108
Left-posteriorcingulate	3939.0	2.539	1315.0	0.109
Left-precentral	16325.0	2.648	5730.0	0.096
Left-precuneus	11570.0	2.527	4273.0	0.119
Left-rostralanteriorcingulate	2714.0	2.898	808.0	0.132
Left-rostralmiddlefrontal	13813.0	2.545	5017.0	0.124
Left-superiorfrontal	23595.0	2.908	7401.0	0.11
Left-superiorparietal	13204.0	2.177	5607.0	0.106
Left-superiortemporal	13001.0	2.904	3909.0	0.105
Left-supramarginal	12563.0	2.622	4452.0	0.117
Left-frontalpole	1283.0	3.237	306.0	0.176
Left-temporalpole	2981.0	3.823	548.0	0.147
Left-transversetemporal	1339.0	2.832	403.0	0.101
Left-insula	7211.0	3.317	2207.0	0.102
