name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2606.0	2.709	866.0	0.141
Left-G_and_S_occipital_inf	3607.0	2.306	1328.0	0.136
Left-G_and_S_paracentral	2995.0	2.365	1082.0	0.095
Left-G_and_S_subcentral	3706.0	2.753	1185.0	0.129
Left-G_and_S_transv_frontopol	2147.0	2.81	640.0	0.168
Left-G_and_S_cingul-Ant	4155.0	2.75	1452.0	0.114
Left-G_and_S_cingul-Mid-Ant	2404.0	2.825	811.0	0.103
Left-G_and_S_cingul-Mid-Post	2755.0	2.932	885.0	0.103
Left-G_cingul-Post-dorsal	2130.0	3.285	479.0	0.153
Left-G_cingul-Post-ventral	800.0	2.671	234.0	0.111
Left-G_cuneus	3781.0	1.828	1830.0	0.133
Left-G_front_inf-Opercular	3092.0	2.794	863.0	0.118
Left-G_front_inf-Orbital	1302.0	3.203	296.0	0.144
Left-G_front_inf-Triangul	1568.0	2.78	435.0	0.095
Left-G_front_middle	10319.0	2.785	3006.0	0.134
Left-G_front_sup	18889.0	2.992	5329.0	0.118
Left-G_Ins_lg_and_S_cent_ins	1499.0	3.517	383.0	0.098
Left-G_insular_short	2162.0	3.868	420.0	0.108
Left-G_occipital_middle	5170.0	2.572	1617.0	0.136
Left-G_occipital_sup	2883.0	2.159	1174.0	0.137
Left-G_oc-temp_lat-fusifor	5531.0	2.813	1552.0	0.128
Left-G_oc-temp_med-Lingual	5884.0	2.16	2285.0	0.14
Left-G_oc-temp_med-Parahip	3219.0	3.167	670.0	0.101
Left-G_orbital	6150.0	2.713	1806.0	0.132
Left-G_pariet_inf-Angular	5336.0	2.603	1617.0	0.122
Left-G_pariet_inf-Supramar	7922.0	2.939	2230.0	0.128
Left-G_parietal_sup	6226.0	2.373	2088.0	0.12
Left-G_postcentral	4053.0	2.222	1472.0	0.112
Left-G_precentral	7753.0	2.861	2152.0	0.096
Left-G_precuneus	7020.0	2.669	2087.0	0.125
Left-G_rectus	2656.0	2.566	806.0	0.126
Left-G_subcallosal	1639.0	2.804	591.0	0.12
Left-G_temp_sup-G_T_transv	1146.0	2.956	280.0	0.107
Left-G_temp_sup-Lateral	6090.0	3.147	1395.0	0.128
Left-G_temp_sup-Plan_polar	2133.0	3.271	528.0	0.077
Left-G_temp_sup-Plan_tempo	2053.0	2.881	688.0	0.07
Left-G_temporal_inf	6992.0	2.853	1829.0	0.144
Left-G_temporal_middle	7945.0	3.076	1812.0	0.15
Left-Lat_Fis-ant-Horizont	401.0	2.541	167.0	0.101
Left-Lat_Fis-ant-Vertical	383.0	3.07	157.0	0.115
Left-Lat_Fis-post	1437.0	2.593	736.0	0.121
Left-Pole_occipital	3247.0	1.809	1713.0	0.139
Left-Pole_temporal	6213.0	3.293	1333.0	0.151
Left-S_calcarine	3562.0	1.923	2101.0	0.116
Left-S_central	3710.0	1.982	2150.0	0.095
Left-S_cingul-Marginalis	1581.0	2.166	807.0	0.082
Left-S_circular_insula_ant	797.0	3.133	294.0	0.084
Left-S_circular_insula_inf	2234.0	3.146	921.0	0.077
Left-S_circular_insula_sup	2594.0	2.945	1098.0	0.099
Left-S_collat_transv_ant	1662.0	2.642	649.0	0.094
Left-S_collat_transv_post	807.0	2.07	432.0	0.138
Left-S_front_inf	2375.0	2.366	1127.0	0.083
Left-S_front_middle	2161.0	2.44	993.0	0.115
Left-S_front_sup	5108.0	2.576	2034.0	0.084
Left-S_interm_prim-Jensen	424.0	2.47	173.0	0.115
Left-S_intrapariet_and_P_trans	4167.0	2.065	2305.0	0.087
Left-S_oc_middle_and_Lunatus	1559.0	2.185	884.0	0.11
Left-S_oc_sup_and_transversal	1734.0	2.283	893.0	0.108
Left-S_occipital_ant	1031.0	2.394	512.0	0.094
Left-S_oc-temp_lat	1859.0	2.621	767.0	0.124
Left-S_oc-temp_med_and_Lingual	3521.0	2.535	1413.0	0.099
Left-S_orbital_lateral	244.0	2.211	127.0	0.105
Left-S_orbital_med-olfact	1123.0	2.258	572.0	0.095
Left-S_orbital-H_Shaped	2744.0	2.848	992.0	0.113
Left-S_parieto_occipital	3326.0	2.308	1528.0	0.118
Left-S_pericallosal	1215.0	1.609	933.0	0.107
Left-S_postcentral	4604.0	2.132	2217.0	0.095
Left-S_precentral-inf-part	3080.0	2.605	1319.0	0.095
Left-S_precentral-sup-part	2505.0	2.594	1132.0	0.091
Left-S_suborbital	1302.0	2.798	553.0	0.112
Left-S_subparietal	1664.0	2.684	758.0	0.113
Left-S_temporal_inf	2522.0	2.549	1137.0	0.123
Left-S_temporal_sup	9613.0	2.551	4050.0	0.101
Left-S_temporal_transverse	587.0	2.833	276.0	0.118
