sub_id	moral_decision	RT	smid_id
sub-26	2.0	n/a	b11_p166_19
sub-26	3.0	n/a	b2_p27_9
sub-26	2.0	n/a	b14_p263_18
sub-26	3.0	2.161887100000058	b999_p483_8
sub-26	1.0	0.3631431000003431	b999_p483_16
sub-26	4.0	1.4407002000007196	b14_p277_14
sub-26	3.0	n/a	b15_p355_4
sub-26	2.0	n/a	b15_p345_18
sub-26	5.0	0.5488206999998511	b999_p492_1
sub-26	1.0	0.5252088999995976	b10_p146_17
sub-26	3.0	n/a	b15_p415_6
sub-26	5.0	0.3568041999997149	b15_p349_15
sub-26	2.0	1.8717445000002044	b15_p467_16
sub-26	2.0	n/a	b15_p319_16
sub-26	4.0	n/a	b999_p478_2
sub-26	2.0	n/a	b13_p226_20
sub-26	3.0	n/a	b10_p140_10
sub-26	4.0	n/a	b15_p379_18
sub-26	5.0	0.4484824000001026	b15_p409_16
sub-26	3.0	n/a	b13_p240_2
sub-26	2.0	n/a	b8_p112_19
sub-26	2.0	n/a	b6_p89_18
sub-26	4.0	n/a	b2_p23_15
sub-26	3.0	n/a	b4_p59_3
sub-26	3.0	n/a	b15_p409_5
sub-26	3.0	n/a	b999_p479_1
sub-26	1.0	0.3352751000002172	b15_p383_18
sub-26	5.0	0.3677554999994754	b11_p172_20
sub-26	5.0	0.6909304999999222	b999_p484_7
sub-26	5.0	0.4735332000000198	b15_p332_12
