name	intensity-avg	volume
Left-Lateral-Ventricle	20.5944	6052.0
Left-Inf-Lat-Vent	43.887	228.3
Left-Cerebellum-White-Matter	82.8403	17770.7
Left-Cerebellum-Cortex	54.3349	62283.4
Left-Thalamus	87.1907	7461.6
Left-Caudate	70.1447	3576.0
Left-Putamen	80.6511	6006.8
Left-Pallidum	98.1838	1981.9
3rd-Ventricle	31.699	795.5
4th-Ventricle	20.2796	1535.5
Brain-Stem	83.5196	22601.6
Left-Hippocampus	60.5906	4250.8
Left-Amygdala	59.3273	1483.1
CSF	32.3885	1164.8
Left-Accumbens-area	67.4305	826.3
Left-VentralDC	93.3428	4211.9
Left-vessel	60.5789	35.6
Left-choroid-plexus	46.9775	633.3
Right-Lateral-Ventricle	18.6254	5251.1
Right-Inf-Lat-Vent	39.1141	199.0
Right-Cerebellum-White-Matter	82.4252	17252.7
Right-Cerebellum-Cortex	53.1089	61134.8
Right-Thalamus	84.69	7213.9
Right-Caudate	67.5614	4233.8
Right-Putamen	78.5249	6325.4
Right-Pallidum	95.9233	1918.7
Right-Hippocampus	59.7061	4308.0
Right-Amygdala	59.6739	1487.0
Right-Accumbens-area	67.1745	682.4
Right-VentralDC	91.6964	4110.4
Right-vessel	55.6667	28.4
Right-choroid-plexus	46.8845	882.5
5th-Ventricle	0.0	0.0
WM-hypointensities	63.9792	1943.6
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	43.2	4.5
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	68.1474	168.4
CC_Posterior	98.1447	898.2
CC_Mid_Posterior	88.5516	513.1
CC_Central	94.3419	507.0
CC_Mid_Anterior	95.6977	432.8
CC_Anterior	99.5685	854.4
