name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2268.0	2.345	875.0	0.154
Left-G_and_S_occipital_inf	2959.0	2.469	1048.0	0.114
Left-G_and_S_paracentral	3607.0	2.499	1194.0	0.1
Left-G_and_S_subcentral	3581.0	2.862	1100.0	0.123
Left-G_and_S_transv_frontopol	2141.0	2.605	639.0	0.172
Left-G_and_S_cingul-Ant	5817.0	3.022	1832.0	0.106
Left-G_and_S_cingul-Mid-Ant	2647.0	2.982	950.0	0.096
Left-G_and_S_cingul-Mid-Post	3000.0	2.762	1043.0	0.103
Left-G_cingul-Post-dorsal	1440.0	2.94	387.0	0.132
Left-G_cingul-Post-ventral	680.0	2.925	184.0	0.121
Left-G_cuneus	3015.0	1.778	1514.0	0.147
Left-G_front_inf-Opercular	3420.0	2.964	899.0	0.119
Left-G_front_inf-Orbital	1123.0	2.671	318.0	0.141
Left-G_front_inf-Triangul	2769.0	2.678	802.0	0.131
Left-G_front_middle	10331.0	2.591	3131.0	0.137
Left-G_front_sup	22188.0	3.015	6069.0	0.118
Left-G_Ins_lg_and_S_cent_ins	1720.0	3.393	493.0	0.103
Left-G_insular_short	2465.0	3.752	491.0	0.094
Left-G_occipital_middle	5430.0	2.601	1639.0	0.129
Left-G_occipital_sup	2401.0	1.969	974.0	0.111
Left-G_oc-temp_lat-fusifor	3859.0	2.705	1150.0	0.112
Left-G_oc-temp_med-Lingual	5396.0	1.98	2281.0	0.15
Left-G_oc-temp_med-Parahip	3865.0	3.224	869.0	0.099
Left-G_orbital	7215.0	2.882	1918.0	0.143
Left-G_pariet_inf-Angular	6818.0	2.63	2068.0	0.129
Left-G_pariet_inf-Supramar	6655.0	2.687	2064.0	0.118
Left-G_parietal_sup	5654.0	2.253	2046.0	0.113
Left-G_postcentral	3594.0	2.124	1422.0	0.115
Left-G_precentral	6684.0	2.908	1780.0	0.097
Left-G_precuneus	5415.0	2.455	1805.0	0.126
Left-G_rectus	2947.0	2.786	768.0	0.112
Left-G_subcallosal	1110.0	2.25	529.0	0.165
Left-G_temp_sup-G_T_transv	1023.0	2.611	305.0	0.109
Left-G_temp_sup-Lateral	6533.0	3.15	1522.0	0.127
Left-G_temp_sup-Plan_polar	2164.0	3.236	594.0	0.075
Left-G_temp_sup-Plan_tempo	2785.0	2.7	897.0	0.096
Left-G_temporal_inf	7593.0	2.942	1911.0	0.132
Left-G_temporal_middle	9542.0	3.228	2216.0	0.14
Left-Lat_Fis-ant-Horizont	595.0	2.541	238.0	0.099
Left-Lat_Fis-ant-Vertical	503.0	2.417	239.0	0.097
Left-Lat_Fis-post	1727.0	2.773	793.0	0.112
Left-Pole_occipital	2928.0	1.92	1331.0	0.136
Left-Pole_temporal	5085.0	3.12	1214.0	0.13
Left-S_calcarine	2304.0	1.929	1443.0	0.115
Left-S_central	3363.0	1.866	2059.0	0.083
Left-S_cingul-Marginalis	1780.0	2.252	869.0	0.104
Left-S_circular_insula_ant	878.0	2.859	393.0	0.085
Left-S_circular_insula_inf	2205.0	2.787	972.0	0.08
Left-S_circular_insula_sup	3183.0	3.023	1318.0	0.097
Left-S_collat_transv_ant	2221.0	2.84	813.0	0.12
Left-S_collat_transv_post	687.0	2.215	380.0	0.131
Left-S_front_inf	3929.0	2.388	1762.0	0.118
Left-S_front_middle	2763.0	2.284	1209.0	0.113
Left-S_front_sup	4893.0	2.639	2072.0	0.093
Left-S_interm_prim-Jensen	442.0	3.109	163.0	0.15
Left-S_intrapariet_and_P_trans	3675.0	2.0	2033.0	0.104
Left-S_oc_middle_and_Lunatus	1742.0	1.985	1026.0	0.118
Left-S_oc_sup_and_transversal	1802.0	2.123	960.0	0.095
Left-S_occipital_ant	1198.0	2.347	556.0	0.095
Left-S_oc-temp_lat	2030.0	2.699	740.0	0.114
Left-S_oc-temp_med_and_Lingual	2808.0	2.393	1386.0	0.097
Left-S_orbital_lateral	1013.0	2.515	462.0	0.12
Left-S_orbital_med-olfact	1050.0	2.385	516.0	0.093
Left-S_orbital-H_Shaped	2860.0	2.762	1071.0	0.116
Left-S_parieto_occipital	3527.0	2.253	1829.0	0.117
Left-S_pericallosal	1138.0	1.783	787.0	0.107
Left-S_postcentral	3445.0	2.077	1828.0	0.094
Left-S_precentral-inf-part	3371.0	2.61	1419.0	0.098
Left-S_precentral-sup-part	1995.0	2.461	906.0	0.094
Left-S_suborbital	1536.0	2.831	579.0	0.103
Left-S_subparietal	1283.0	2.666	549.0	0.117
Left-S_temporal_inf	3230.0	2.405	1577.0	0.106
Left-S_temporal_sup	10004.0	2.606	4179.0	0.101
Left-S_temporal_transverse	748.0	2.754	324.0	0.113
