name	volume	thickness	area	meancurv
Left-bankssts	2265.0	2.528	942.0	0.1
Left-caudalanteriorcingulate	1645.0	2.661	595.0	0.105
Left-caudalmiddlefrontal	7438.0	2.655	2597.0	0.108
Left-cuneus	3042.0	1.79	1732.0	0.144
Left-entorhinal	1958.0	3.577	379.0	0.102
Left-fusiform	9338.0	2.676	3157.0	0.114
Left-inferiorparietal	13767.0	2.495	5086.0	0.117
Left-inferiortemporal	13287.0	2.77	4145.0	0.123
Left-isthmuscingulate	2353.0	2.508	887.0	0.118
Left-lateraloccipital	12585.0	2.182	5258.0	0.121
Left-lateralorbitofrontal	8572.0	2.81	2889.0	0.123
Left-lingual	6849.0	2.05	3101.0	0.138
Left-medialorbitofrontal	6215.0	2.703	2065.0	0.103
Left-middletemporal	13265.0	3.036	3641.0	0.125
Left-parahippocampal	2199.0	2.826	632.0	0.067
Left-paracentral	4853.0	2.604	1666.0	0.1
Left-parsopercularis	4586.0	2.735	1526.0	0.109
Left-parsorbitalis	3120.0	2.826	856.0	0.126
Left-parstriangularis	4130.0	2.578	1447.0	0.118
Left-pericalcarine	1414.0	1.519	1119.0	0.117
Left-postcentral	9055.0	2.066	4011.0	0.099
Left-posteriorcingulate	3544.0	2.471	1314.0	0.113
Left-precentral	14870.0	2.686	5109.0	0.095
Left-precuneus	9712.0	2.434	3915.0	0.121
Left-rostralanteriorcingulate	3103.0	3.024	886.0	0.107
Left-rostralmiddlefrontal	16916.0	2.405	6335.0	0.138
Left-superiorfrontal	28484.0	2.965	8665.0	0.112
Left-superiorparietal	12937.0	2.105	5532.0	0.107
Left-superiortemporal	14226.0	2.897	4394.0	0.098
Left-supramarginal	11217.0	2.634	3960.0	0.119
Left-frontalpole	1152.0	2.668	325.0	0.187
Left-temporalpole	2405.0	3.601	462.0	0.122
Left-transversetemporal	1360.0	2.621	492.0	0.117
Left-insula	7932.0	3.139	2604.0	0.108
