name	volume	thickness	area	meancurv
Left-G_and_S_frontomargin	2435.0	2.448	842.0	0.111
Left-G_and_S_occipital_inf	3431.0	2.568	1155.0	0.125
Left-G_and_S_paracentral	2381.0	2.231	921.0	0.095
Left-G_and_S_subcentral	3700.0	2.995	1059.0	0.109
Left-G_and_S_transv_frontopol	1842.0	2.969	523.0	0.165
Left-G_and_S_cingul-Ant	5318.0	2.671	1833.0	0.107
Left-G_and_S_cingul-Mid-Ant	3378.0	2.513	1324.0	0.101
Left-G_and_S_cingul-Mid-Post	2924.0	2.656	1083.0	0.11
Left-G_cingul-Post-dorsal	1837.0	3.008	469.0	0.134
Left-G_cingul-Post-ventral	791.0	2.683	225.0	0.121
Left-G_cuneus	3689.0	2.019	1630.0	0.148
Left-G_front_inf-Opercular	3090.0	2.946	826.0	0.115
Left-G_front_inf-Orbital	994.0	2.931	238.0	0.117
Left-G_front_inf-Triangul	2623.0	2.552	779.0	0.121
Left-G_front_middle	12206.0	2.636	3695.0	0.133
Left-G_front_sup	17097.0	2.903	4894.0	0.117
Left-G_Ins_lg_and_S_cent_ins	1374.0	2.988	398.0	0.109
Left-G_insular_short	1983.0	3.57	409.0	0.094
Left-G_occipital_middle	6308.0	2.603	1994.0	0.133
Left-G_occipital_sup	2428.0	2.288	909.0	0.128
Left-G_oc-temp_lat-fusifor	5271.0	2.976	1344.0	0.124
Left-G_oc-temp_med-Lingual	6316.0	2.162	2545.0	0.146
Left-G_oc-temp_med-Parahip	4254.0	3.551	867.0	0.1
Left-G_orbital	6094.0	3.015	1600.0	0.131
Left-G_pariet_inf-Angular	4557.0	2.582	1429.0	0.121
Left-G_pariet_inf-Supramar	6024.0	2.593	1909.0	0.123
Left-G_parietal_sup	5889.0	2.356	2067.0	0.112
Left-G_postcentral	4424.0	2.187	1630.0	0.105
Left-G_precentral	7315.0	2.961	1882.0	0.098
Left-G_precuneus	6106.0	2.751	1721.0	0.124
Left-G_rectus	2792.0	3.002	747.0	0.134
Left-G_subcallosal	788.0	2.248	339.0	0.13
Left-G_temp_sup-G_T_transv	1007.0	2.657	313.0	0.114
Left-G_temp_sup-Lateral	5971.0	2.887	1526.0	0.118
Left-G_temp_sup-Plan_polar	2515.0	3.23	672.0	0.074
Left-G_temp_sup-Plan_tempo	2536.0	2.672	801.0	0.119
Left-G_temporal_inf	7949.0	2.73	2244.0	0.123
Left-G_temporal_middle	8110.0	2.776	2240.0	0.13
Left-Lat_Fis-ant-Horizont	363.0	2.149	206.0	0.083
Left-Lat_Fis-ant-Vertical	437.0	3.035	166.0	0.096
Left-Lat_Fis-post	1332.0	2.737	604.0	0.094
Left-Pole_occipital	3074.0	1.825	1525.0	0.13
Left-Pole_temporal	3883.0	2.639	1204.0	0.128
Left-S_calcarine	3250.0	1.981	1935.0	0.12
Left-S_central	4283.0	1.985	2434.0	0.082
Left-S_cingul-Marginalis	1445.0	2.315	713.0	0.071
Left-S_circular_insula_ant	833.0	3.36	293.0	0.067
Left-S_circular_insula_inf	2142.0	2.676	926.0	0.072
Left-S_circular_insula_sup	2402.0	2.809	1056.0	0.09
Left-S_collat_transv_ant	2194.0	2.865	781.0	0.105
Left-S_collat_transv_post	732.0	2.248	405.0	0.104
Left-S_front_inf	3095.0	2.309	1477.0	0.098
Left-S_front_middle	2772.0	2.499	1245.0	0.107
Left-S_front_sup	4381.0	2.347	1981.0	0.1
Left-S_interm_prim-Jensen	322.0	2.382	169.0	0.125
Left-S_intrapariet_and_P_trans	5228.0	2.372	2396.0	0.111
Left-S_oc_middle_and_Lunatus	2069.0	2.226	1069.0	0.109
Left-S_oc_sup_and_transversal	1674.0	2.186	823.0	0.099
Left-S_occipital_ant	1331.0	2.408	538.0	0.077
Left-S_oc-temp_lat	1367.0	2.449	684.0	0.079
Left-S_oc-temp_med_and_Lingual	3443.0	2.721	1394.0	0.098
Left-S_orbital_lateral	488.0	2.056	273.0	0.147
Left-S_orbital_med-olfact	1023.0	3.277	366.0	0.114
Left-S_orbital-H_Shaped	2430.0	2.621	954.0	0.11
Left-S_parieto_occipital	3056.0	2.394	1388.0	0.089
Left-S_pericallosal	1488.0	1.773	980.0	0.123
Left-S_postcentral	3743.0	2.039	2080.0	0.097
Left-S_precentral-inf-part	2726.0	2.588	1210.0	0.089
Left-S_precentral-sup-part	2363.0	2.403	1098.0	0.103
Left-S_suborbital	1063.0	2.459	501.0	0.102
Left-S_subparietal	1458.0	2.542	698.0	0.115
Left-S_temporal_inf	2565.0	2.287	1325.0	0.099
Left-S_temporal_sup	9462.0	2.452	4106.0	0.091
Left-S_temporal_transverse	482.0	2.484	219.0	0.103
