name	intensity-avg	volume
Left-Lateral-Ventricle	22.7596	4938.0
Left-Inf-Lat-Vent	35.9396	320.2
Left-Cerebellum-White-Matter	85.4931	12844.7
Left-Cerebellum-Cortex	56.9222	54893.9
Left-Thalamus	83.5387	6556.3
Left-Caudate	70.6934	3896.3
Left-Putamen	80.4084	4877.8
Left-Pallidum	98.2292	1632.8
3rd-Ventricle	35.8476	731.1
4th-Ventricle	19.9497	1318.2
Brain-Stem	84.2931	17998.8
Left-Hippocampus	60.1672	3974.6
Left-Amygdala	56.7557	1488.4
CSF	32.143	1025.4
Left-Accumbens-area	67.5709	763.1
Left-VentralDC	90.7368	3739.3
Left-vessel	57.5	25.1
Left-choroid-plexus	49.5056	374.4
Right-Lateral-Ventricle	20.7672	4942.4
Right-Inf-Lat-Vent	36.9722	317.8
Right-Cerebellum-White-Matter	85.9975	12088.4
Right-Cerebellum-Cortex	56.3676	54225.7
Right-Thalamus	82.4633	6302.8
Right-Caudate	70.981	3951.4
Right-Putamen	80.4179	4790.2
Right-Pallidum	96.7155	1626.1
Right-Hippocampus	60.2897	3974.9
Right-Amygdala	58.3721	1365.4
Right-Accumbens-area	68.6312	783.3
Right-VentralDC	89.9304	3751.5
Right-vessel	0.0	0.0
Right-choroid-plexus	48.4123	539.7
5th-Ventricle	0.0	0.0
WM-hypointensities	69.0673	988.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	69.6807	141.6
CC_Posterior	102.2644	923.7
CC_Mid_Posterior	92.0406	560.6
CC_Central	96.4324	576.1
CC_Mid_Anterior	101.2754	475.2
CC_Anterior	104.6553	838.0
