name	volume	thickness	area	meancurv
Left-bankssts	2809.0	2.503	1074.0	0.122
Left-caudalanteriorcingulate	1630.0	2.586	592.0	0.118
Left-caudalmiddlefrontal	4896.0	2.622	1773.0	0.105
Left-cuneus	3179.0	1.843	1755.0	0.149
Left-entorhinal	1920.0	3.409	330.0	0.094
Left-fusiform	9836.0	2.816	3148.0	0.125
Left-inferiorparietal	9688.0	2.451	3607.0	0.128
Left-inferiortemporal	9938.0	2.897	2735.0	0.129
Left-isthmuscingulate	2815.0	2.306	1106.0	0.122
Left-lateraloccipital	12325.0	2.121	5454.0	0.138
Left-lateralorbitofrontal	8159.0	2.981	2511.0	0.134
Left-lingual	8258.0	2.091	3811.0	0.148
Left-medialorbitofrontal	5817.0	2.729	1873.0	0.111
Left-middletemporal	10843.0	2.773	3144.0	0.129
Left-parahippocampal	2234.0	3.055	618.0	0.089
Left-paracentral	3373.0	2.269	1427.0	0.107
Left-parsopercularis	5592.0	2.64	1903.0	0.116
Left-parsorbitalis	3408.0	2.946	894.0	0.178
Left-parstriangularis	4644.0	2.505	1611.0	0.126
Left-pericalcarine	2154.0	1.713	1457.0	0.127
Left-postcentral	10748.0	2.157	4516.0	0.12
Left-posteriorcingulate	3112.0	2.444	1175.0	0.125
Left-precentral	12861.0	2.545	4617.0	0.102
Left-precuneus	8736.0	2.431	3382.0	0.122
Left-rostralanteriorcingulate	2123.0	2.796	693.0	0.121
Left-rostralmiddlefrontal	18808.0	2.601	6205.0	0.147
Left-superiorfrontal	25346.0	2.869	7774.0	0.113
Left-superiorparietal	11614.0	2.138	5085.0	0.121
Left-superiortemporal	14045.0	2.759	4657.0	0.103
Left-supramarginal	13632.0	2.627	4722.0	0.123
Left-frontalpole	1254.0	3.253	307.0	0.173
Left-temporalpole	2292.0	3.514	432.0	0.128
Left-transversetemporal	1502.0	2.802	460.0	0.112
Left-insula	7015.0	3.165	2175.0	0.11
