name	intensity-avg	volume
Left-wm-bankssts	92.4366	2181.4
Left-wm-caudalanteriorcingulate	105.7765	2468.3
Left-wm-caudalmiddlefrontal	98.1494	5337.5
Left-wm-cuneus	91.6152	3174.8
Left-wm-entorhinal	77.6746	567.5
Left-wm-fusiform	90.6245	5867.4
Left-wm-inferiorparietal	95.5096	6679.9
Left-wm-inferiortemporal	85.7605	5033.7
Left-wm-isthmuscingulate	99.663	3619.2
Left-wm-lateraloccipital	91.9651	10394.2
Left-wm-lateralorbitofrontal	94.2468	6366.0
Left-wm-lingual	89.0763	6989.8
Left-wm-medialorbitofrontal	90.9381	3644.5
Left-wm-middletemporal	84.6796	5099.3
Left-wm-parahippocampal	89.4881	1538.9
Left-wm-paracentral	91.4534	3716.2
Left-wm-parsopercularis	97.2735	3767.5
Left-wm-parsorbitalis	83.8986	1270.6
Left-wm-parstriangularis	95.9771	3421.6
Left-wm-pericalcarine	92.3049	3418.1
Left-wm-postcentral	89.3279	8025.0
Left-wm-posteriorcingulate	100.8135	4277.1
Left-wm-precentral	93.4444	11549.6
Left-wm-precuneus	96.7343	7750.8
Left-wm-rostralanteriorcingulate	103.3871	2250.0
Left-wm-rostralmiddlefrontal	94.5154	12576.2
Left-wm-superiorfrontal	91.8754	17924.6
Left-wm-superiorparietal	95.4082	11118.5
Left-wm-superiortemporal	91.2495	9184.3
Left-wm-supramarginal	95.2779	9364.9
Left-wm-frontalpole	81.9295	379.9
Left-wm-temporalpole	71.7173	557.2
Left-wm-transversetemporal	96.1649	766.1
Left-wm-insula	96.8295	9261.6
Right-wm-bankssts	97.6558	2723.4
Right-wm-caudalanteriorcingulate	104.2506	2362.8
Right-wm-caudalmiddlefrontal	93.183	5609.4
Right-wm-cuneus	88.7434	2920.1
Right-wm-entorhinal	80.2956	865.5
Right-wm-fusiform	91.2846	6062.2
Right-wm-inferiorparietal	95.7676	11611.6
Right-wm-inferiortemporal	86.0378	5200.1
Right-wm-isthmuscingulate	100.8141	3319.7
Right-wm-lateraloccipital	89.9872	11254.7
Right-wm-lateralorbitofrontal	96.0897	6295.0
Right-wm-lingual	89.5653	5416.9
Right-wm-medialorbitofrontal	93.7688	3465.5
Right-wm-middletemporal	86.1504	5584.7
Right-wm-parahippocampal	90.2407	1592.4
Right-wm-paracentral	93.41	5142.3
Right-wm-parsopercularis	98.5396	3579.9
Right-wm-parsorbitalis	83.7461	1486.3
Right-wm-parstriangularis	93.3665	3501.8
Right-wm-pericalcarine	91.2918	3502.3
Right-wm-postcentral	88.1413	6849.6
Right-wm-posteriorcingulate	100.8867	3730.6
Right-wm-precentral	91.433	11909.0
Right-wm-precuneus	96.5072	7627.5
Right-wm-rostralanteriorcingulate	104.0882	1605.1
Right-wm-rostralmiddlefrontal	92.7784	12160.0
Right-wm-superiorfrontal	91.2797	17507.3
Right-wm-superiorparietal	92.4225	10594.7
Right-wm-superiortemporal	90.5671	7205.2
Right-wm-supramarginal	94.3304	7727.1
Right-wm-frontalpole	77.6	457.8
Right-wm-temporalpole	72.7721	637.6
Right-wm-transversetemporal	92.8913	558.7
Right-wm-insula	94.8687	9045.9
Left-UnsegmentedWhiteMatter	104.4252	27195.6
Right-UnsegmentedWhiteMatter	103.8706	27961.1
