onset	duration	sub_id	trial_type	vigtext	cond_id	vig_id
7.940780400000222	7.926996899999608	sub-16	liberty	You see a boss pressuring employees to buy goods from her family's general store.	liberty08	67
17.32176809999862	7.930000500000574	sub-16	social_norms	You see a woman eating dessert before her main entree arrives on the table.	social_norms04	108
26.70657089999986	7.929085899999336	sub-16	care_physical	You see a woman throwing a stapler at her colleague who is snoring during her talk.	care_physical09	38
36.09231559999898	7.927485400001274	sub-16	authority	You see a player publicly yelling at his soccer coach during a playoff game.	authority08	7
46.90966659999867	7.927623200001221	sub-16	loyalty	You see a former Secretary of State publicly giving up his citizenship to the US.	loyalty14	88
57.72602360000019	7.928529400000002	sub-16	liberty	You see a mayor trying to ban people from hugging and kissing in public in his city.	liberty15	74
68.54260599999907	7.929495200000019	sub-16	care_physical	You see someone leaving his dog outside in the rain after it dug in the trash.	care_physical03	32
79.3621250999986	7.927292500000476	sub-16	social_norms	You see someone driving around in a dirty car that has not been washed recently.	social_norms11	115
91.62879450000014	7.928168400000004	sub-16	loyalty	You see the coach's wife sponsoring a bake sale for her husband's rival team.	loyalty13	87
102.44678399999977	7.927621900000304	sub-16	authority	You see a group of women having a long and loud conversation during a church sermon.	authority12	11
111.83074999999894	7.927631000000701	sub-16	fairness	You see a girl taking all the Halloween candy from a bowl, leaving none for others.	fairness11	55
122.64673399999992	7.929069499999969	sub-16	care_physical	You see a woman snatching away her dog's food for making a mess in the living room.	care_physical07	36
134.9142136999999	7.929214599998886	sub-16	liberty	You see a father requiring his son to become a commercial airline pilot like him.	liberty02	61
145.73120070000004	7.92941989999963	sub-16	social_norms	You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.	social_norms08	112
156.55045839999912	7.927863799999613	sub-16	care_emotional	You see a woman clearly avoiding sitting next to an obese woman on the bus.	care_emotional12	26
165.93242089999876	7.92987500000163	sub-16	care_emotional	You see a boy making fun of his brother for getting dumped by his girlfriend.	care_emotional09	23
175.31638399999974	7.929781599999615	sub-16	fairness	You see a boy skipping to the front of the line because his friend is an employee.	fairness12	56
187.5854017999991	7.928230600000461	sub-16	care_physical	You see a boy placing a thumbtack sticking up on the chair of another student.	care_physical11	40
199.85360219999893	7.927633100000094	sub-16	care_emotional	You see a boy telling a woman that she looks just like her overweight bulldog.	care_emotional05	19
212.1224172000002	7.926302699999724	sub-16	sanctity	You see a family eating the carcass of their pet dog that had been run over.	sanctity02	91
221.50299669999916	7.929718000001003	sub-16	authority	You see a teenage girl coming home late and ignoring her parents' strict curfew.	authority05	4
230.89347289999955	7.923234999999977	sub-16	loyalty	You see a mayor saying that the neighboring town is a much better town.	loyalty04	78
240.2727290999992	7.927966900000683	sub-16	fairness	You see a referee intentionally making bad calls that help his favored team win.	fairness05	49
252.5401822999993	7.928045300001031	sub-16	authority	You see a woman refusing to stand when the judge walks into the courtroom.	authority02	1
264.80590109999866	7.930009700001392	sub-16	fairness	You see a woman getting hired only because her father is close friends with the boss.	fairness09	53
277.07342659999995	7.929891099998713	sub-16	sanctity	You see a girl and her sister making out with each other just for practice.	sanctity10	99
287.89172569999937	7.928978500000085	sub-16	sanctity	You see a teenage male in a dorm bathroom secretly using a stranger's toothbrush.	sanctity06	95
297.27727479999885	7.927505499999825	sub-16	loyalty	You see a US swimmer cheering as a Chinese foe beats his teammate to win the gold.	loyalty15	89
308.09579289999965	7.926387299999988	sub-16	social_norms	You see a teenage girl wearing a long trench coat on a hot summer afternoon.	social_norms14	118
320.36051539999994	7.929013499998973	sub-16	liberty	You see a public leader on TV trying to ban the wearing of hooded sweatshirts.	liberty10	69
329.74538179999945	7.928336099999797	sub-16	authority	You see a student stating that her professor is a fool during an afternoon class.	authority14	13
342.01173860000017	7.929417999999714	sub-16	liberty	You see a man forbidding his wife to wear clothing that he has not first approved.	liberty07	66
352.83047179999994	7.928090800000064	sub-16	care_physical	You see a girl shooting geese repeatedly with a pellet gun out in the woods.	care_physical06	35
363.6495933999995	7.926431899999443	sub-16	loyalty	You see the US Ambassador joking in Great Britain about the stupidity of Americans.	loyalty05	79
374.4643266999992	7.92914220000057	sub-16	care_emotional	You see a girl telling her classmate that she looks like she has gained weight.	care_emotional14	28
383.8480115000002	7.92932159999873	sub-16	fairness	You see a judge taking on a criminal case although he is friends with the defendant.	fairness06	50
393.2338557000003	7.927527899999404	sub-16	care_emotional	You see a man loudly telling his wife that the dinner she cooked tastes awful.	care_emotional10	24
404.0498416999999	7.928992899998775	sub-16	social_norms	You see a woman watching a game on television in black-and-white instead of color.	social_norms12	116
413.4345173999991	7.92833790000077	sub-16	sanctity	You see a very drunk woman making out with multiple strangers on the city bus.	sanctity14	103
422.81801239999913	7.928902800000287	sub-16	sanctity	You see a man in a bar using his phone to watch people having sex with animals.	sanctity05	94
