name	intensity-avg	volume
Left-Lateral-Ventricle	18.1677	7582.5
Left-Inf-Lat-Vent	41.7531	220.5
Left-Cerebellum-White-Matter	85.0077	13125.3
Left-Cerebellum-Cortex	53.2506	50582.7
Left-Thalamus	89.0355	7458.1
Left-Caudate	70.9535	3053.5
Left-Putamen	80.9216	4752.1
Left-Pallidum	99.3435	1717.3
3rd-Ventricle	29.9215	1011.9
4th-Ventricle	15.6993	2413.8
Brain-Stem	84.8084	18898.3
Left-Hippocampus	61.8743	3865.2
Left-Amygdala	60.4046	1272.7
CSF	37.6411	1046.5
Left-Accumbens-area	65.521	722.7
Left-VentralDC	92.1759	3332.0
Left-vessel	56.5714	12.7
Left-choroid-plexus	47.8125	493.3
Right-Lateral-Ventricle	15.0804	9389.5
Right-Inf-Lat-Vent	43.3553	223.7
Right-Cerebellum-White-Matter	84.6162	12698.3
Right-Cerebellum-Cortex	51.2319	51271.4
Right-Thalamus	86.4175	6493.0
Right-Caudate	69.5042	3059.9
Right-Putamen	79.8702	4847.5
Right-Pallidum	98.3555	1675.4
Right-Hippocampus	60.8382	3682.5
Right-Amygdala	60.23	1251.4
Right-Accumbens-area	66.3306	601.0
Right-VentralDC	90.1547	3335.6
Right-vessel	59.0	16.6
Right-choroid-plexus	46.7653	687.2
5th-Ventricle	0.0	0.0
WM-hypointensities	69.036	773.7
Left-WM-hypointensities	0.0	0.0
Right-WM-hypointensities	0.0	0.0
non-WM-hypointensities	0.0	0.0
Left-non-WM-hypointensities	0.0	0.0
Right-non-WM-hypointensities	0.0	0.0
Optic-Chiasm	67.7347	110.9
CC_Posterior	100.9276	930.5
CC_Mid_Posterior	89.4226	563.8
CC_Central	97.39	448.9
CC_Mid_Anterior	96.7067	412.5
CC_Anterior	102.9954	820.2
